id,answer_384,raw_output_384,parse_failed_384,fallback_used_384,gold_384,correct_384,strict_correct_384,group_id_384,question_type_384,image_meta_384,answer_new,raw_output_new,parse_failed_new,fallback_used_new,gold_new,correct_new,strict_correct_new,group_id_new,question_type_new,image_meta_new,transition
train_0933.jpg,a,a,False,False,d,False,False,g_train_0933.jpg,number,"{""original_size"": [960, 720], ""grid_thw"": [[1, 20, 26]], ""processed_hw"": [[320, 416]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_0933.jpg,number,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",gain
train_1180.jpg,b,b,False,False,c,False,False,g_train_1180.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",c,c,False,False,c,True,True,g_train_1180.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_1442.jpg,b,b,False,False,c,False,False,g_train_1442.jpg,text_other,"{""original_size"": [1279, 720], ""grid_thw"": [[1, 18, 30]], ""processed_hw"": [[288, 480]], ""visual_tokens"": 135}",c,c,False,False,c,True,True,g_train_1442.jpg,text_other,"{""original_size"": [1279, 720], ""grid_thw"": [[1, 30, 54]], ""processed_hw"": [[480, 864]], ""visual_tokens"": 405}",gain
train_1499.jpg,a,a,False,False,d,False,False,g_train_1499.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_1499.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_1536.jpg,d,d,False,False,a,False,False,g_train_1536.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",a,a,False,False,a,True,True,g_train_1536.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_1668.jpg,c,c,False,False,a,False,False,g_train_1668.jpg,negation,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",a,a,False,False,a,True,True,g_train_1668.jpg,negation,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_1750.jpg,b,b,False,False,a,False,False,g_train_1750.jpg,price,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 30, 18]], ""processed_hw"": [[480, 288]], ""visual_tokens"": 135}",a,a,False,False,a,True,True,g_train_1750.jpg,price,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",gain
train_1785.jpg,b,b,False,False,b,True,True,g_train_1785.jpg,text_other,"{""original_size"": [720, 1138], ""grid_thw"": [[1, 30, 18]], ""processed_hw"": [[480, 288]], ""visual_tokens"": 135}",c,c,False,False,b,False,False,g_train_1785.jpg,text_other,"{""original_size"": [720, 1138], ""grid_thw"": [[1, 52, 32]], ""processed_hw"": [[832, 512]], ""visual_tokens"": 416}",loss
train_1813.jpg,d,d,False,False,c,False,False,g_train_1813.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",c,c,False,False,c,True,True,g_train_1813.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_1825.jpg,d,d,False,False,b,False,False,g_train_1825.jpg,negation,"{""original_size"": [960, 720], ""grid_thw"": [[1, 20, 26]], ""processed_hw"": [[320, 416]], ""visual_tokens"": 130}",b,b,False,False,b,True,True,g_train_1825.jpg,negation,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",gain
train_2001.jpg,c,c,False,False,b,False,False,g_train_2001.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",b,b,False,False,b,True,True,g_train_2001.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_2226.jpg,a,a,False,False,d,False,False,g_train_2226.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_2226.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_2325.jpg,a,a,False,False,c,False,False,g_train_2325.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",c,c,False,False,c,True,True,g_train_2325.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_2446.jpg,c,c,False,False,a,False,False,g_train_2446.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 20, 26]], ""processed_hw"": [[320, 416]], ""visual_tokens"": 130}",a,a,False,False,a,True,True,g_train_2446.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",gain
train_2598.jpg,c,c,False,False,d,False,False,g_train_2598.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_2598.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_2652.jpg,a,a,False,False,c,False,False,g_train_2652.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 20, 26]], ""processed_hw"": [[320, 416]], ""visual_tokens"": 130}",c,c,False,False,c,True,True,g_train_2652.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",gain
train_2739.jpg,c,c,False,False,d,False,False,g_train_2739.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_2739.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_2817.jpg,c,c,False,False,b,False,False,g_train_2817.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",b,b,False,False,b,True,True,g_train_2817.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_2870.jpg,a,a,False,False,d,False,False,g_train_2870.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_2870.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_2903.jpg,a,a,False,False,c,False,False,g_train_2903.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",c,c,False,False,c,True,True,g_train_2903.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_3064.jpg,d,d,False,False,a,False,False,g_train_3064.jpg,text_other,"{""original_size"": [1906, 720], ""grid_thw"": [[1, 14, 38]], ""processed_hw"": [[224, 608]], ""visual_tokens"": 133}",a,a,False,False,a,True,True,g_train_3064.jpg,text_other,"{""original_size"": [1906, 720], ""grid_thw"": [[1, 24, 68]], ""processed_hw"": [[384, 1088]], ""visual_tokens"": 408}",gain
train_3109.jpg,d,d,False,False,d,True,True,g_train_3109.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",a,a,False,False,d,False,False,g_train_3109.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",loss
train_3114.jpg,b,b,False,False,b,True,True,g_train_3114.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",d,d,False,False,b,False,False,g_train_3114.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",loss
train_3132.jpg,b,b,False,False,d,False,False,g_train_3132.jpg,number,"{""original_size"": [960, 720], ""grid_thw"": [[1, 20, 26]], ""processed_hw"": [[320, 416]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_3132.jpg,number,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",gain
train_3359.jpg,b,b,False,False,c,False,False,g_train_3359.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",c,c,False,False,c,True,True,g_train_3359.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_3650.jpg,b,b,False,False,a,False,False,g_train_3650.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",a,a,False,False,a,True,True,g_train_3650.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_3825.jpg,a,a,False,False,d,False,False,g_train_3825.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_3825.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_3913.jpg,a,a,False,False,d,False,False,g_train_3913.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_3913.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_4459.jpg,a,a,False,False,d,False,False,g_train_4459.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_4459.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_4494.jpg,a,a,False,False,b,False,False,g_train_4494.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",b,b,False,False,b,True,True,g_train_4494.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_4811.jpg,d,d,False,False,a,False,False,g_train_4811.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",a,a,False,False,a,True,True,g_train_4811.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_4862.jpg,a,a,False,False,c,False,False,g_train_4862.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 20, 26]], ""processed_hw"": [[320, 416]], ""visual_tokens"": 130}",c,c,False,False,c,True,True,g_train_4862.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",gain
train_4938.jpg,a,a,False,False,d,False,False,g_train_4938.jpg,position,"{""original_size"": [960, 720], ""grid_thw"": [[1, 20, 26]], ""processed_hw"": [[320, 416]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_4938.jpg,position,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",gain
train_5007.jpg,b,b,False,False,a,False,False,g_train_5007.jpg,position,"{""original_size"": [960, 720], ""grid_thw"": [[1, 20, 26]], ""processed_hw"": [[320, 416]], ""visual_tokens"": 130}",a,a,False,False,a,True,True,g_train_5007.jpg,position,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",gain
train_5070.jpg,c,c,False,False,a,False,False,g_train_5070.jpg,text_other,"{""original_size"": [720, 1560], ""grid_thw"": [[1, 34, 16]], ""processed_hw"": [[544, 256]], ""visual_tokens"": 136}",a,a,False,False,a,True,True,g_train_5070.jpg,text_other,"{""original_size"": [720, 1560], ""grid_thw"": [[1, 60, 28]], ""processed_hw"": [[960, 448]], ""visual_tokens"": 420}",gain
train_5091.jpg,a,a,False,False,c,False,False,g_train_5091.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",c,c,False,False,c,True,True,g_train_5091.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_5105.jpg,a,a,False,False,c,False,False,g_train_5105.jpg,negation,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 30, 18]], ""processed_hw"": [[480, 288]], ""visual_tokens"": 135}",c,c,False,False,c,True,True,g_train_5105.jpg,negation,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",gain
train_5111.jpg,b,b,False,False,c,False,False,g_train_5111.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",c,c,False,False,c,True,True,g_train_5111.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_5189.jpg,a,a,False,False,c,False,False,g_train_5189.jpg,text_other,"{""original_size"": [1280, 720], ""grid_thw"": [[1, 18, 32]], ""processed_hw"": [[288, 512]], ""visual_tokens"": 144}",c,c,False,False,c,True,True,g_train_5189.jpg,text_other,"{""original_size"": [1280, 720], ""grid_thw"": [[1, 30, 56]], ""processed_hw"": [[480, 896]], ""visual_tokens"": 420}",gain
train_5222.jpg,a,a,False,False,a,True,True,g_train_5222.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",c,c,False,False,a,False,False,g_train_5222.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",loss
train_5247.jpg,a,a,False,False,c,False,False,g_train_5247.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",c,c,False,False,c,True,True,g_train_5247.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_5517.jpg,d,d,False,False,d,True,True,g_train_5517.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",b,b,False,False,d,False,False,g_train_5517.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",loss
train_5585.jpg,d,d,False,False,b,False,False,g_train_5585.jpg,text_other,"{""original_size"": [1279, 720], ""grid_thw"": [[1, 18, 30]], ""processed_hw"": [[288, 480]], ""visual_tokens"": 135}",b,b,False,False,b,True,True,g_train_5585.jpg,text_other,"{""original_size"": [1279, 720], ""grid_thw"": [[1, 30, 54]], ""processed_hw"": [[480, 864]], ""visual_tokens"": 405}",gain
train_5609.jpg,a,a,False,False,b,False,False,g_train_5609.jpg,text_other,"{""original_size"": [1013, 720], ""grid_thw"": [[1, 20, 28]], ""processed_hw"": [[320, 448]], ""visual_tokens"": 140}",b,b,False,False,b,True,True,g_train_5609.jpg,text_other,"{""original_size"": [1013, 720], ""grid_thw"": [[1, 34, 48]], ""processed_hw"": [[544, 768]], ""visual_tokens"": 408}",gain
train_5699.jpg,c,c,False,False,d,False,False,g_train_5699.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 20, 26]], ""processed_hw"": [[320, 416]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_5699.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",gain
train_5873.jpg,a,a,False,False,a,True,True,g_train_5873.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 20, 26]], ""processed_hw"": [[320, 416]], ""visual_tokens"": 130}",c,c,False,False,a,False,False,g_train_5873.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",loss
train_5905.jpg,c,c,False,False,a,False,False,g_train_5905.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",a,a,False,False,a,True,True,g_train_5905.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_6185.jpg,b,b,False,False,a,False,False,g_train_6185.jpg,text_other,"{""original_size"": [1280, 720], ""grid_thw"": [[1, 18, 32]], ""processed_hw"": [[288, 512]], ""visual_tokens"": 144}",a,a,False,False,a,True,True,g_train_6185.jpg,text_other,"{""original_size"": [1280, 720], ""grid_thw"": [[1, 30, 56]], ""processed_hw"": [[480, 896]], ""visual_tokens"": 420}",gain
train_6454.jpg,a,a,False,False,c,False,False,g_train_6454.jpg,text_other,"{""original_size"": [1279, 720], ""grid_thw"": [[1, 18, 30]], ""processed_hw"": [[288, 480]], ""visual_tokens"": 135}",c,c,False,False,c,True,True,g_train_6454.jpg,text_other,"{""original_size"": [1279, 720], ""grid_thw"": [[1, 30, 54]], ""processed_hw"": [[480, 864]], ""visual_tokens"": 405}",gain
train_6470.jpg,d,d,False,False,a,False,False,g_train_6470.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",a,a,False,False,a,True,True,g_train_6470.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
train_6686.jpg,b,b,False,False,d,False,False,g_train_6686.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 26, 20]], ""processed_hw"": [[416, 320]], ""visual_tokens"": 130}",d,d,False,False,d,True,True,g_train_6686.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",gain
