id,position,token_id,token,supervised
train_0027.jpg,59,248056,<|image_pad|>,False
train_0027.jpg,60,248056,<|image_pad|>,False
train_0027.jpg,61,248056,<|image_pad|>,False
train_0027.jpg,62,248056,<|image_pad|>,False
train_0027.jpg,63,248056,<|image_pad|>,False
train_0027.jpg,64,248056,<|image_pad|>,False
train_0027.jpg,65,248056,<|image_pad|>,False
train_0027.jpg,66,248056,<|image_pad|>,False
train_0027.jpg,67,248056,<|image_pad|>,False
train_0027.jpg,68,248056,<|image_pad|>,False
train_0027.jpg,69,248056,<|image_pad|>,False
train_0027.jpg,70,248056,<|image_pad|>,False
train_0027.jpg,71,248056,<|image_pad|>,False
train_0027.jpg,72,248056,<|image_pad|>,False
train_0027.jpg,73,248056,<|image_pad|>,False
train_0027.jpg,74,248056,<|image_pad|>,False
train_0027.jpg,75,248056,<|image_pad|>,False
train_0027.jpg,76,248056,<|image_pad|>,False
train_0027.jpg,77,248056,<|image_pad|>,False
train_0027.jpg,78,248056,<|image_pad|>,False
train_0027.jpg,79,248056,<|image_pad|>,False
train_0027.jpg,80,248056,<|image_pad|>,False
train_0027.jpg,81,248056,<|image_pad|>,False
train_0027.jpg,82,248056,<|image_pad|>,False
train_0027.jpg,83,248056,<|image_pad|>,False
train_0027.jpg,84,248056,<|image_pad|>,False
train_0027.jpg,85,248056,<|image_pad|>,False
train_0027.jpg,86,248056,<|image_pad|>,False
train_0027.jpg,87,248056,<|image_pad|>,False
train_0027.jpg,88,248056,<|image_pad|>,False
train_0027.jpg,89,248056,<|image_pad|>,False
train_0027.jpg,90,248056,<|image_pad|>,False
train_0027.jpg,91,248056,<|image_pad|>,False
train_0027.jpg,92,248056,<|image_pad|>,False
train_0027.jpg,93,248056,<|image_pad|>,False
train_0027.jpg,94,248056,<|image_pad|>,False
train_0027.jpg,95,248056,<|image_pad|>,False
train_0027.jpg,96,248056,<|image_pad|>,False
train_0027.jpg,97,248056,<|image_pad|>,False
train_0027.jpg,98,248056,<|image_pad|>,False
train_0027.jpg,99,248056,<|image_pad|>,False
train_0027.jpg,100,248056,<|image_pad|>,False
train_0027.jpg,101,248056,<|image_pad|>,False
train_0027.jpg,102,248056,<|image_pad|>,False
train_0027.jpg,103,248056,<|image_pad|>,False
train_0027.jpg,104,248056,<|image_pad|>,False
train_0027.jpg,105,248056,<|image_pad|>,False
train_0027.jpg,106,248056,<|image_pad|>,False
train_0027.jpg,107,248056,<|image_pad|>,False
train_0027.jpg,108,248056,<|image_pad|>,False
train_0027.jpg,109,248056,<|image_pad|>,False
train_0027.jpg,110,248056,<|image_pad|>,False
train_0027.jpg,111,248056,<|image_pad|>,False
train_0027.jpg,112,248056,<|image_pad|>,False
train_0027.jpg,113,248056,<|image_pad|>,False
train_0027.jpg,114,248056,<|image_pad|>,False
train_0027.jpg,115,248056,<|image_pad|>,False
train_0027.jpg,116,248056,<|image_pad|>,False
train_0027.jpg,117,248056,<|image_pad|>,False
train_0027.jpg,118,248056,<|image_pad|>,False
train_0027.jpg,119,248056,<|image_pad|>,False
train_0027.jpg,120,248056,<|image_pad|>,False
train_0027.jpg,121,248056,<|image_pad|>,False
train_0027.jpg,122,248056,<|image_pad|>,False
train_0027.jpg,123,248056,<|image_pad|>,False
train_0027.jpg,124,248056,<|image_pad|>,False
train_0027.jpg,125,248056,<|image_pad|>,False
train_0027.jpg,126,248056,<|image_pad|>,False
train_0027.jpg,127,248056,<|image_pad|>,False
train_0027.jpg,128,248056,<|image_pad|>,False
train_0027.jpg,129,248056,<|image_pad|>,False
train_0027.jpg,130,248056,<|image_pad|>,False
train_0027.jpg,131,248056,<|image_pad|>,False
train_0027.jpg,132,248056,<|image_pad|>,False
train_0027.jpg,133,248056,<|image_pad|>,False
train_0027.jpg,134,248056,<|image_pad|>,False
train_0027.jpg,135,248056,<|image_pad|>,False
train_0027.jpg,136,248056,<|image_pad|>,False
train_0027.jpg,137,248056,<|image_pad|>,False
train_0027.jpg,138,248056,<|image_pad|>,False
train_0027.jpg,139,248056,<|image_pad|>,False
train_0027.jpg,140,248056,<|image_pad|>,False
train_0027.jpg,141,248056,<|image_pad|>,False
train_0027.jpg,142,248056,<|image_pad|>,False
train_0027.jpg,143,248056,<|image_pad|>,False
train_0027.jpg,144,248056,<|image_pad|>,False
train_0027.jpg,145,248056,<|image_pad|>,False
train_0027.jpg,146,248056,<|image_pad|>,False
train_0027.jpg,147,248056,<|image_pad|>,False
train_0027.jpg,148,248056,<|image_pad|>,False
train_0027.jpg,149,248056,<|image_pad|>,False
train_0027.jpg,150,248056,<|image_pad|>,False
train_0027.jpg,151,248056,<|image_pad|>,False
train_0027.jpg,152,248056,<|image_pad|>,False
train_0027.jpg,153,248056,<|image_pad|>,False
train_0027.jpg,154,248056,<|image_pad|>,False
train_0027.jpg,155,248056,<|image_pad|>,False
train_0027.jpg,156,248056,<|image_pad|>,False
train_0027.jpg,157,248056,<|image_pad|>,False
train_0027.jpg,158,248056,<|image_pad|>,False
train_0027.jpg,159,248056,<|image_pad|>,False
train_0027.jpg,160,248056,<|image_pad|>,False
train_0027.jpg,161,248056,<|image_pad|>,False
train_0027.jpg,162,248056,<|image_pad|>,False
train_0027.jpg,163,248056,<|image_pad|>,False
train_0027.jpg,164,248056,<|image_pad|>,False
train_0027.jpg,165,248056,<|image_pad|>,False
train_0027.jpg,166,248056,<|image_pad|>,False
train_0027.jpg,167,248056,<|image_pad|>,False
train_0027.jpg,168,248056,<|image_pad|>,False
train_0027.jpg,169,248056,<|image_pad|>,False
train_0027.jpg,170,248056,<|image_pad|>,False
train_0027.jpg,171,248056,<|image_pad|>,False
train_0027.jpg,172,248056,<|image_pad|>,False
train_0027.jpg,173,248056,<|image_pad|>,False
train_0027.jpg,174,248056,<|image_pad|>,False
train_0027.jpg,175,248056,<|image_pad|>,False
train_0027.jpg,176,248056,<|image_pad|>,False
train_0027.jpg,177,248056,<|image_pad|>,False
train_0027.jpg,178,248056,<|image_pad|>,False
train_0027.jpg,179,248056,<|image_pad|>,False
train_0027.jpg,180,248056,<|image_pad|>,False
train_0027.jpg,181,248056,<|image_pad|>,False
train_0027.jpg,182,248056,<|image_pad|>,False
train_0027.jpg,183,248056,<|image_pad|>,False
train_0027.jpg,184,248056,<|image_pad|>,False
train_0027.jpg,185,248056,<|image_pad|>,False
train_0027.jpg,186,248056,<|image_pad|>,False
train_0027.jpg,187,248056,<|image_pad|>,False
train_0027.jpg,188,248056,<|image_pad|>,False
train_0027.jpg,189,248056,<|image_pad|>,False
train_0027.jpg,190,248056,<|image_pad|>,False
train_0027.jpg,191,248056,<|image_pad|>,False
train_0027.jpg,192,248056,<|image_pad|>,False
train_0027.jpg,193,248056,<|image_pad|>,False
train_0027.jpg,194,248056,<|image_pad|>,False
train_0027.jpg,195,248056,<|image_pad|>,False
train_0027.jpg,196,248056,<|image_pad|>,False
train_0027.jpg,197,248056,<|image_pad|>,False
train_0027.jpg,198,248056,<|image_pad|>,False
train_0027.jpg,199,248056,<|image_pad|>,False
train_0027.jpg,200,248056,<|image_pad|>,False
train_0027.jpg,201,248056,<|image_pad|>,False
train_0027.jpg,202,248056,<|image_pad|>,False
train_0027.jpg,203,248056,<|image_pad|>,False
train_0027.jpg,204,248056,<|image_pad|>,False
train_0027.jpg,205,248056,<|image_pad|>,False
train_0027.jpg,206,248056,<|image_pad|>,False
train_0027.jpg,207,248056,<|image_pad|>,False
train_0027.jpg,208,248056,<|image_pad|>,False
train_0027.jpg,209,248056,<|image_pad|>,False
train_0027.jpg,210,248056,<|image_pad|>,False
train_0027.jpg,211,248056,<|image_pad|>,False
train_0027.jpg,212,248056,<|image_pad|>,False
train_0027.jpg,213,248056,<|image_pad|>,False
train_0027.jpg,214,248056,<|image_pad|>,False
train_0027.jpg,215,248056,<|image_pad|>,False
train_0027.jpg,216,248056,<|image_pad|>,False
train_0027.jpg,217,248056,<|image_pad|>,False
train_0027.jpg,218,248056,<|image_pad|>,False
train_0027.jpg,219,248056,<|image_pad|>,False
train_0027.jpg,220,248056,<|image_pad|>,False
train_0027.jpg,221,248056,<|image_pad|>,False
train_0027.jpg,222,248056,<|image_pad|>,False
train_0027.jpg,223,248056,<|image_pad|>,False
train_0027.jpg,224,248056,<|image_pad|>,False
train_0027.jpg,225,248056,<|image_pad|>,False
train_0027.jpg,226,248056,<|image_pad|>,False
train_0027.jpg,227,248056,<|image_pad|>,False
train_0027.jpg,228,248056,<|image_pad|>,False
train_0027.jpg,229,248056,<|image_pad|>,False
train_0027.jpg,230,248056,<|image_pad|>,False
train_0027.jpg,231,248056,<|image_pad|>,False
train_0027.jpg,232,248056,<|image_pad|>,False
train_0027.jpg,233,248056,<|image_pad|>,False
train_0027.jpg,234,248056,<|image_pad|>,False
train_0027.jpg,235,248056,<|image_pad|>,False
train_0027.jpg,236,248056,<|image_pad|>,False
train_0027.jpg,237,248056,<|image_pad|>,False
train_0027.jpg,238,248056,<|image_pad|>,False
train_0027.jpg,239,248056,<|image_pad|>,False
train_0027.jpg,240,248056,<|image_pad|>,False
train_0027.jpg,241,248056,<|image_pad|>,False
train_0027.jpg,242,248056,<|image_pad|>,False
train_0027.jpg,243,248056,<|image_pad|>,False
train_0027.jpg,244,248056,<|image_pad|>,False
train_0027.jpg,245,248056,<|image_pad|>,False
train_0027.jpg,246,248056,<|image_pad|>,False
train_0027.jpg,247,248056,<|image_pad|>,False
train_0027.jpg,248,248056,<|image_pad|>,False
train_0027.jpg,249,248056,<|image_pad|>,False
train_0027.jpg,250,248056,<|image_pad|>,False
train_0027.jpg,251,248056,<|image_pad|>,False
train_0027.jpg,252,248056,<|image_pad|>,False
train_0027.jpg,253,248056,<|image_pad|>,False
train_0027.jpg,254,248056,<|image_pad|>,False
train_0027.jpg,255,248056,<|image_pad|>,False
train_0027.jpg,256,248056,<|image_pad|>,False
train_0027.jpg,257,248056,<|image_pad|>,False
train_0027.jpg,258,248056,<|image_pad|>,False
train_0027.jpg,259,248056,<|image_pad|>,False
train_0027.jpg,260,248056,<|image_pad|>,False
train_0027.jpg,261,248056,<|image_pad|>,False
train_0027.jpg,262,248056,<|image_pad|>,False
train_0027.jpg,263,248056,<|image_pad|>,False
train_0027.jpg,264,248056,<|image_pad|>,False
train_0027.jpg,265,248056,<|image_pad|>,False
train_0027.jpg,266,248056,<|image_pad|>,False
train_0027.jpg,267,248056,<|image_pad|>,False
train_0027.jpg,268,248056,<|image_pad|>,False
train_0027.jpg,269,248056,<|image_pad|>,False
train_0027.jpg,270,248056,<|image_pad|>,False
train_0027.jpg,271,248056,<|image_pad|>,False
train_0027.jpg,272,248056,<|image_pad|>,False
train_0027.jpg,273,248056,<|image_pad|>,False
train_0027.jpg,274,248056,<|image_pad|>,False
train_0027.jpg,275,248056,<|image_pad|>,False
train_0027.jpg,276,248056,<|image_pad|>,False
train_0027.jpg,277,248056,<|image_pad|>,False
train_0027.jpg,278,248056,<|image_pad|>,False
train_0027.jpg,279,248056,<|image_pad|>,False
train_0027.jpg,280,248056,<|image_pad|>,False
train_0027.jpg,281,248056,<|image_pad|>,False
train_0027.jpg,282,248056,<|image_pad|>,False
train_0027.jpg,283,248056,<|image_pad|>,False
train_0027.jpg,284,248056,<|image_pad|>,False
train_0027.jpg,285,248056,<|image_pad|>,False
train_0027.jpg,286,248056,<|image_pad|>,False
train_0027.jpg,287,248056,<|image_pad|>,False
train_0027.jpg,288,248056,<|image_pad|>,False
train_0027.jpg,289,248056,<|image_pad|>,False
train_0027.jpg,290,248056,<|image_pad|>,False
train_0027.jpg,291,248056,<|image_pad|>,False
train_0027.jpg,292,248056,<|image_pad|>,False
train_0027.jpg,293,248056,<|image_pad|>,False
train_0027.jpg,294,248056,<|image_pad|>,False
train_0027.jpg,295,248056,<|image_pad|>,False
train_0027.jpg,296,248056,<|image_pad|>,False
train_0027.jpg,297,248056,<|image_pad|>,False
train_0027.jpg,298,248056,<|image_pad|>,False
train_0027.jpg,299,248056,<|image_pad|>,False
train_0027.jpg,300,248056,<|image_pad|>,False
train_0027.jpg,301,248056,<|image_pad|>,False
train_0027.jpg,302,248056,<|image_pad|>,False
train_0027.jpg,303,248056,<|image_pad|>,False
train_0027.jpg,304,248056,<|image_pad|>,False
train_0027.jpg,305,248056,<|image_pad|>,False
train_0027.jpg,306,248056,<|image_pad|>,False
train_0027.jpg,307,248056,<|image_pad|>,False
train_0027.jpg,308,248056,<|image_pad|>,False
train_0027.jpg,309,248056,<|image_pad|>,False
train_0027.jpg,310,248056,<|image_pad|>,False
train_0027.jpg,311,248056,<|image_pad|>,False
train_0027.jpg,312,248056,<|image_pad|>,False
train_0027.jpg,313,248056,<|image_pad|>,False
train_0027.jpg,314,248056,<|image_pad|>,False
train_0027.jpg,315,248056,<|image_pad|>,False
train_0027.jpg,316,248056,<|image_pad|>,False
train_0027.jpg,317,248056,<|image_pad|>,False
train_0027.jpg,318,248056,<|image_pad|>,False
train_0027.jpg,319,248056,<|image_pad|>,False
train_0027.jpg,320,248056,<|image_pad|>,False
train_0027.jpg,321,248056,<|image_pad|>,False
train_0027.jpg,322,248056,<|image_pad|>,False
train_0027.jpg,323,248056,<|image_pad|>,False
train_0027.jpg,324,248056,<|image_pad|>,False
train_0027.jpg,325,248056,<|image_pad|>,False
train_0027.jpg,326,248056,<|image_pad|>,False
train_0027.jpg,327,248056,<|image_pad|>,False
train_0027.jpg,328,248056,<|image_pad|>,False
train_0027.jpg,329,248056,<|image_pad|>,False
train_0027.jpg,330,248056,<|image_pad|>,False
train_0027.jpg,331,248056,<|image_pad|>,False
train_0027.jpg,332,248056,<|image_pad|>,False
train_0027.jpg,333,248056,<|image_pad|>,False
train_0027.jpg,334,248056,<|image_pad|>,False
train_0027.jpg,335,248056,<|image_pad|>,False
train_0027.jpg,336,248056,<|image_pad|>,False
train_0027.jpg,337,248056,<|image_pad|>,False
train_0027.jpg,338,248056,<|image_pad|>,False
train_0027.jpg,339,248056,<|image_pad|>,False
train_0027.jpg,340,248056,<|image_pad|>,False
train_0027.jpg,341,248056,<|image_pad|>,False
train_0027.jpg,342,248056,<|image_pad|>,False
train_0027.jpg,343,248056,<|image_pad|>,False
train_0027.jpg,344,248056,<|image_pad|>,False
train_0027.jpg,345,248056,<|image_pad|>,False
train_0027.jpg,346,248056,<|image_pad|>,False
train_0027.jpg,347,248056,<|image_pad|>,False
train_0027.jpg,348,248056,<|image_pad|>,False
train_0027.jpg,349,248056,<|image_pad|>,False
train_0027.jpg,350,248056,<|image_pad|>,False
train_0027.jpg,351,248056,<|image_pad|>,False
train_0027.jpg,352,248056,<|image_pad|>,False
train_0027.jpg,353,248056,<|image_pad|>,False
train_0027.jpg,354,248056,<|image_pad|>,False
train_0027.jpg,355,248056,<|image_pad|>,False
train_0027.jpg,356,248056,<|image_pad|>,False
train_0027.jpg,357,248056,<|image_pad|>,False
train_0027.jpg,358,248056,<|image_pad|>,False
train_0027.jpg,359,248056,<|image_pad|>,False
train_0027.jpg,360,248056,<|image_pad|>,False
train_0027.jpg,361,248056,<|image_pad|>,False
train_0027.jpg,362,248056,<|image_pad|>,False
train_0027.jpg,363,248056,<|image_pad|>,False
train_0027.jpg,364,248056,<|image_pad|>,False
train_0027.jpg,365,248056,<|image_pad|>,False
train_0027.jpg,366,248056,<|image_pad|>,False
train_0027.jpg,367,248056,<|image_pad|>,False
train_0027.jpg,368,248056,<|image_pad|>,False
train_0027.jpg,369,248056,<|image_pad|>,False
train_0027.jpg,370,248056,<|image_pad|>,False
train_0027.jpg,371,248056,<|image_pad|>,False
train_0027.jpg,372,248056,<|image_pad|>,False
train_0027.jpg,373,248056,<|image_pad|>,False
train_0027.jpg,374,248056,<|image_pad|>,False
train_0027.jpg,375,248056,<|image_pad|>,False
train_0027.jpg,376,248056,<|image_pad|>,False
train_0027.jpg,377,248056,<|image_pad|>,False
train_0027.jpg,378,248056,<|image_pad|>,False
train_0027.jpg,379,248056,<|image_pad|>,False
train_0027.jpg,380,248056,<|image_pad|>,False
train_0027.jpg,381,248056,<|image_pad|>,False
train_0027.jpg,382,248056,<|image_pad|>,False
train_0027.jpg,383,248056,<|image_pad|>,False
train_0027.jpg,384,248056,<|image_pad|>,False
train_0027.jpg,385,248056,<|image_pad|>,False
train_0027.jpg,386,248056,<|image_pad|>,False
train_0027.jpg,387,248056,<|image_pad|>,False
train_0027.jpg,388,248056,<|image_pad|>,False
train_0027.jpg,389,248056,<|image_pad|>,False
train_0027.jpg,390,248056,<|image_pad|>,False
train_0027.jpg,391,248056,<|image_pad|>,False
train_0027.jpg,392,248056,<|image_pad|>,False
train_0027.jpg,393,248056,<|image_pad|>,False
train_0027.jpg,394,248056,<|image_pad|>,False
train_0027.jpg,395,248056,<|image_pad|>,False
train_0027.jpg,396,248056,<|image_pad|>,False
train_0027.jpg,397,248056,<|image_pad|>,False
train_0027.jpg,398,248056,<|image_pad|>,False
train_0027.jpg,399,248056,<|image_pad|>,False
train_0027.jpg,400,248056,<|image_pad|>,False
train_0027.jpg,401,248056,<|image_pad|>,False
train_0027.jpg,402,248056,<|image_pad|>,False
train_0027.jpg,403,248056,<|image_pad|>,False
train_0027.jpg,404,248056,<|image_pad|>,False
train_0027.jpg,405,248056,<|image_pad|>,False
train_0027.jpg,406,248056,<|image_pad|>,False
train_0027.jpg,407,248056,<|image_pad|>,False
train_0027.jpg,408,248056,<|image_pad|>,False
train_0027.jpg,409,248056,<|image_pad|>,False
train_0027.jpg,410,248056,<|image_pad|>,False
train_0027.jpg,411,248056,<|image_pad|>,False
train_0027.jpg,412,248056,<|image_pad|>,False
train_0027.jpg,413,248056,<|image_pad|>,False
train_0027.jpg,414,248056,<|image_pad|>,False
train_0027.jpg,415,248056,<|image_pad|>,False
train_0027.jpg,416,248056,<|image_pad|>,False
train_0027.jpg,417,248056,<|image_pad|>,False
train_0027.jpg,418,248056,<|image_pad|>,False
train_0027.jpg,419,248056,<|image_pad|>,False
train_0027.jpg,420,248056,<|image_pad|>,False
train_0027.jpg,421,248056,<|image_pad|>,False
train_0027.jpg,422,248056,<|image_pad|>,False
train_0027.jpg,423,248056,<|image_pad|>,False
train_0027.jpg,424,248056,<|image_pad|>,False
train_0027.jpg,425,248056,<|image_pad|>,False
train_0027.jpg,426,248056,<|image_pad|>,False
train_0027.jpg,427,248054,<|vision_end|>,False
train_0027.jpg,428,183553,ìĤ¬ì§Ħ,False
train_0027.jpg,429,153349,ĠìĨį,False
train_0027.jpg,430,202543,Ġë©Ķëª¨,False
train_0027.jpg,431,178445,ì§ĢìĹĲ,False
train_0027.jpg,432,149532,Ġìłģ,False
train_0027.jpg,433,169231,íŀĮ,False
train_0027.jpg,434,51643,Ġë¬¸,False
train_0027.jpg,435,203210,êµ¬ëĬĶ,False
train_0027.jpg,436,154029,Ġë¬´ìĹĩ,False
train_0027.jpg,437,209495,ìĿ¸ê°ĢìļĶ,False
train_0027.jpg,438,30,?,False
train_0027.jpg,439,198,Ċ,False
train_0027.jpg,440,2784,(a,False
train_0027.jpg,441,8,),False
train_0027.jpg,442,78900,Ġë°Ķ,False
train_0027.jpg,443,55863,ê²Į,False
train_0027.jpg,444,27691,íĬ¸,False
train_0027.jpg,445,77792,ìĻĢ,False
train_0027.jpg,446,58907,ĠëĮĢ,False
train_0027.jpg,447,150484,íĮĮ,False
train_0027.jpg,448,190438,ĠìĦ¸íĬ¸,False
train_0027.jpg,449,172455,ĠíĮĲë§¤,False
train_0027.jpg,450,149603,ì¤ĳ,False
train_0027.jpg,451,198,Ċ,False
train_0027.jpg,452,1818,(b,False
train_0027.jpg,453,8,),False
train_0027.jpg,454,58907,ĠëĮĢ,False
train_0027.jpg,455,150484,íĮĮ,False
train_0027.jpg,456,220,Ġ,False
train_0027.jpg,457,20,5,False
train_0027.jpg,458,15,0,False
train_0027.jpg,459,15,0,False
train_0027.jpg,460,52497,ìĽĲ,False
train_0027.jpg,461,184041,ĠíķłìĿ¸,False
train_0027.jpg,462,177526,ĠíĸīìĤ¬,False
train_0027.jpg,463,198,Ċ,False
train_0027.jpg,464,1290,(c,False
train_0027.jpg,465,8,),False
train_0027.jpg,466,78900,Ġë°Ķ,False
train_0027.jpg,467,55863,ê²Į,False
train_0027.jpg,468,209259,íĬ¸ê°Ģ,False
train_0027.jpg,469,160571,ĠíĴĪ,False
train_0027.jpg,470,149985,ìłĪ,False
train_0027.jpg,471,150570,ìĿ´ëĿ¼,False
train_0027.jpg,472,58907,ĠëĮĢ,False
train_0027.jpg,473,150484,íĮĮ,False
train_0027.jpg,474,16869,ë¡ľ,False
train_0027.jpg,475,150589,Ġì°¸,False
train_0027.jpg,476,51181,ìķĦ,False
train_0027.jpg,477,169494,ì¤ĺ,False
train_0027.jpg,478,471,Ġ-,False
train_0027.jpg,479,54156,ë¯¸,False
train_0027.jpg,480,149613,ë£¨,False
train_0027.jpg,481,198,Ċ,False
train_0027.jpg,482,1446,(d,False
train_0027.jpg,483,8,),False
train_0027.jpg,484,153927,Ġìĺ¤ëĬĺ,False
train_0027.jpg,485,58907,ĠëĮĢ,False
train_0027.jpg,486,150484,íĮĮ,False
train_0027.jpg,487,149135,ĠìĦ¸,False
train_0027.jpg,488,31020,ìĿ¼,False
train_0027.jpg,489,68536,Ġì¤ĳ,False
train_0027.jpg,490,151396,ìŀħëĭĪëĭ¤,False
train_0027.jpg,491,271,ĊĊ,False
train_0027.jpg,492,28322,ìłķ,False
train_0027.jpg,493,152065,ëĭµ,False
train_0027.jpg,494,17343,ìĿĦ,False
train_0027.jpg,495,183844,Ġë°ĺëĵľìĭľ,False
train_0027.jpg,496,264,Ġa,False
train_0027.jpg,497,11,",",False
train_0027.jpg,498,292,Ġb,False
train_0027.jpg,499,11,",",False
train_0027.jpg,500,272,Ġc,False
train_0027.jpg,501,11,",",False
train_0027.jpg,502,293,Ġd,False
train_0027.jpg,503,68536,Ġì¤ĳ,False
train_0027.jpg,504,188469,ĠíķĺëĤĺìĿĺ,False
train_0027.jpg,505,148711,ĠìĨĮ,False
train_0027.jpg,506,49849,ë¬¸,False
train_0027.jpg,507,24896,ìŀĲ,False
train_0027.jpg,508,59228,Ġíķľ,False
train_0027.jpg,509,155187,Ġê¸Ģ,False
train_0027.jpg,510,179747,ìŀĲë¡ľ,False
train_0027.jpg,511,70091,ë§Į,False
train_0027.jpg,512,207917,Ġì¶ľëł¥,False
train_0027.jpg,513,88005,íķĺìĦ¸ìļĶ,False
train_0027.jpg,514,13,.,False
train_0027.jpg,515,248046,<|im_end|>,False
train_0027.jpg,516,198,Ċ,False
train_0027.jpg,517,248045,<|im_start|>,False
train_0027.jpg,518,74455,assistant,False
train_0027.jpg,519,198,Ċ,False
train_0027.jpg,520,248068,<think>,False
train_0027.jpg,521,271,ĊĊ,False
train_0027.jpg,522,248069,</think>,False
train_0027.jpg,523,271,ĊĊ,False
train_0027.jpg,524,66,c,True
train_0027.jpg,525,248046,<|im_end|>,True
train_0027.jpg,526,198,Ċ,False
train_0057.jpg,0,248045,<|im_start|>,False
train_0057.jpg,1,8678,system,False
train_0057.jpg,2,198,Ċ,False
train_0057.jpg,3,2523,You,False
train_0057.jpg,4,513,Ġare,False
train_0057.jpg,5,264,Ġa,False
train_0057.jpg,6,10631,Ġhelpful,False
train_0057.jpg,7,8851,Ġvisual,False
train_0057.jpg,8,3296,Ġquestion,False
train_0057.jpg,9,34579,Ġanswering,False
train_0057.jpg,10,17313,Ġassistant,False
train_0057.jpg,11,13,.,False
train_0057.jpg,12,21134,ĠAnswer,False
train_0057.jpg,13,1608,Ġusing,False
train_0057.jpg,14,6681,Ġexactly,False
train_0057.jpg,15,799,Ġone,False
train_0057.jpg,16,6321,Ġletter,False
train_0057.jpg,17,4082,Ġamong,False
train_0057.jpg,18,264,Ġa,False
train_0057.jpg,19,11,",",False
train_0057.jpg,20,292,Ġb,False
train_0057.jpg,21,11,",",False
train_0057.jpg,22,272,Ġc,False
train_0057.jpg,23,11,",",False
train_0057.jpg,24,466,Ġor,False
train_0057.jpg,25,293,Ġd,False
train_0057.jpg,26,13,.,False
train_0057.jpg,27,2233,ĠNo,False
train_0057.jpg,28,15673,Ġexplanation,False
train_0057.jpg,29,13,.,False
train_0057.jpg,30,248046,<|im_end|>,False
train_0057.jpg,31,198,Ċ,False
train_0057.jpg,32,248045,<|im_start|>,False
train_0057.jpg,33,846,user,False
train_0057.jpg,34,198,Ċ,False
train_0057.jpg,35,248053,<|vision_start|>,False
train_0057.jpg,36,248056,<|image_pad|>,False
train_0057.jpg,37,248056,<|image_pad|>,False
train_0057.jpg,38,248056,<|image_pad|>,False
train_0057.jpg,39,248056,<|image_pad|>,False
train_0057.jpg,40,248056,<|image_pad|>,False
train_0057.jpg,41,248056,<|image_pad|>,False
train_0057.jpg,42,248056,<|image_pad|>,False
train_0057.jpg,43,248056,<|image_pad|>,False
train_0057.jpg,44,248056,<|image_pad|>,False
train_0057.jpg,45,248056,<|image_pad|>,False
train_0057.jpg,46,248056,<|image_pad|>,False
train_0057.jpg,47,248056,<|image_pad|>,False
train_0057.jpg,48,248056,<|image_pad|>,False
