id,split,split_position,image_path,file_sha256,pixel_sha256,dhash,image_error,train_csv_sha256,historical_split_confirmed
train_6206.jpg,train,10,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_6206.jpg,0dddc8f08c975900de6ab39153557e57fae97bc9d80c7517b1ea56c60e57163a,52b0d19cc7f266542b13353c088275e32f8f8c0f2fbbcbc991c873856b52901e,b1e888283bb3ade9,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_3760.jpg,train,11,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_3760.jpg,55892b59e664d4a78b9ab30d05c827918215077dfe0e44060a3155da87b35954,7efc03a26655fd98e1e48c51cc0fba6a5ad5604e29261d27cb40f0e699407405,cc5cd0d99393a681,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_4232.jpg,train,12,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_4232.jpg,ca7ac03ec296efe975ed2dca1f81402e2db63acfeebf89aed3512469549a8aeb,fa23368d01851e7ea16bf91f41c612967b53694e48c1647728a65944b2cc44fb,5264e8a6b6d6d399,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5404.jpg,train,13,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5404.jpg,4030e31aa9b9efa0fe41c8bbae4c712c3184f017eb29e3999d01570bfbcd8ee3,fe780d88b81bdabcc8e529ee60e584a9f37d19252411ac7788f1c949e3a218ba,6b6988893b2beb6b,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_1150.jpg,train,14,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_1150.jpg,57282ee03e0f9942bf540ffb4ed5a3d49c13d35de0428d57b11bf95d6c549d2a,eb87121a6c929bc6576d780f3a61c5dabbc6352219c5ce35794d0946b82a83fc,81818191b0119191,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_6594.jpg,train,15,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_6594.jpg,791cdc7c300a7ec46ab3846e80070b5e52a0d42907507939ef2c6d766b1069fe,79470bdc7a951cde4b099cecf22892f244c976b41ae79ff8e6676ee858beee97,cfbbb2c9ca9abe7e,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5332.jpg,train,16,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5332.jpg,ef4a65ec95743910b84a7f3f97bcc5a9226acfd5a518df1f20e29b637ae4037c,62969390402b3bbb1aa188ebe0d0f9813d1524f9ed5ec6658474d5ba02718d9b,8c8691b03038b822,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5961.jpg,train,17,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5961.jpg,6534174f99661deb3e428cb956e8f10a9d892ecb80e0553e7314c95f24bbf74b,b0e8d11e9e4deb1ef0ae2f18172a683cd8b645a532bed93af3e76e58599cd118,003e4f0f12066700,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_2115.jpg,train,18,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_2115.jpg,4cddc7b4701b72570fdaad3d0d2f139096825a5ebac2af23ca1006591853e6e5,850c222335f50899253c56cecd22ae3f09f8b75cd01165d5659305abf7527897,0fcf5fcf1961c0c9,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_1612.jpg,train,19,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_1612.jpg,2412b06389a437b119a7567098264dfb72d7145bf132adecc264f59fad341304,7e7906cc5ab910a3485cae1619222046741300ef1840a108686ab7dd88f2b18f,47e054d555440cc0,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_6558.jpg,train,20,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_6558.jpg,2efabc673eb361af75dc7427c60ee57604d96811605a956766d53934b34797f3,ae26f5b83f5b6ddaa3bed421083f55b7d68141ecf6f09faf222429285852e28f,6020a0616979a3ad,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_0677.jpg,train,21,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_0677.jpg,e4957bbe1e194a676e1610295e8344ec10bcc80ad8389c916f94f9ab844ee09b,fdb063c6b33e0cd254ef228969be0a17aa4e88310dae8cd16af5256e39ce3314,12b0714041c94838,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_1873.jpg,train,22,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_1873.jpg,344aaaa5dd75861646f4bc8aec9e16d033c9f9416fd9422582045790d3628e6b,c03c5a9b276bdd693481efca57b85837710aa15b2d840b134d7f394b0c0751e0,300cecdcf0f0b0d8,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_4295.jpg,train,23,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_4295.jpg,cc597fceeea70c3ab69dfe2e713ed8f64b8a861d7a994bfe5df24476c335879b,6372a9935ca50dea8dd4b125e0e7615ec29865f9375c20206e999696e280f4a7,8f1e5e7be56c7866,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_6460.jpg,train,24,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_6460.jpg,a3b0c2d9dac071624fffbccf6402d677818f70d576739d415e9fd3b50368100c,9d08ed7c7b5bef22f764ce500ad4e94bfc5072b144135263db50ca9557d60a31,6d6ddef0e49e5b7b,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_6630.jpg,train,25,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_6630.jpg,d830eb0e41b6844f0ddb9336eea0a7c4c1a54f7ce12bdc6c4b030f58f2ca66e9,a8c930d9211b3941aa3a6107bb2598df6cef9673073b556d528803665c68898c,c3d23ccccd5a8067,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5890.jpg,train,26,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5890.jpg,43566c059fbc3f084670a540d35c524956e96a0001502bc0ba96f64ddd85e18f,08a83578b6e1928defb1bbfc1478b3221450df26dd7e7ab7405aab9d1c34fe3d,e0969bd393f1c1c1,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_0829.jpg,train,27,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_0829.jpg,18aa8cae72ebde0b2fe45a8dc6db36b668fd14e33b9d92ba4fb78ddfaa98b440,4f82627d477ef797d4cc2d6cef3e9e44728f9b0ac2ee21b62c3fd595eeaabad8,8386c28a80ced29a,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_0133.jpg,train,28,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_0133.jpg,f61e038b5e6ce73ea67ed9f5099c349bdb980b8ca49cf6ebea97f5b79e7b34a5,8743848f7231515621b89e8413c8acf1998c3db9435abc6633cc52f981019800,f3b33233e1ed6fe5,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_0218.jpg,train,29,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_0218.jpg,6144b2909f2f68f386c68f9950ea31935fffc7f97adfdc7513f0428936c35dd0,9e2d1e53ff1065c96c71de19d0cca4d8e8118aa81615dc058f525a19df19c5ac,2626466662622626,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_4170.jpg,train,30,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_4170.jpg,490a5d9ef49dde68a87c48d32a89fbc718b9ff37901cdb18da49624f402e9962,c7916fda44027b063b6a7b0071bce53bacba79525227fa5530e459afa911bfde,e18c1f3b1f9ee7f3,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_3537.jpg,train,31,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_3537.jpg,5b83d9dcf5d45b9ccc1062ed91daedab2a5522e7381761a143d8cd2ef86250ca,658797a628b7161fc7d3e6c17b6d5ebf2b7fd2d64dcab294e229bcebb86ea01f,3a7a6a72cbea0805,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_4946.jpg,train,32,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_4946.jpg,88a1c0ed67e8759ad9796604d9f799de7701336f47b871d3940de2cf8042f7cf,4e7c5c6a86c2b696988b0bd344f1d4bc13db2d98b97d2dc575cc8de6ef476135,6f9b8b938383878f,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_6535.jpg,train,33,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_6535.jpg,a3acb0bf1c8ae753fb18e99478673d019beb2527f77e2b68e972b53ad6b4cd20,4b47c286ab71461dc673ce77fa28e939de0813ea8a7561431850242756a518e2,9c98d84c9662a874,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_4889.jpg,train,34,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_4889.jpg,10ed059d8d46fc140fd3f3a09e19c5a8ecd811ac3e641b9ea7dcf46da99b1576,7ece0180eac739b799f48c47f2d604b84dc037a15985d5a5719445f27d3c2cff,e030f9f8f435539a,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5974.jpg,train,35,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5974.jpg,cac7496e80d40f38ed40e76754eb0b6d412e62421274232329eb164608dd829c,722e4129428319c5e4c84b35f02653fafa25e1aedf125471e3b2228c8e1e8699,80028e8ed2f8dc55,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_0231.jpg,train,36,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_0231.jpg,03654c9cea00232d7880155fc585de965be268a19b8f8cdea4a62ab70c7f9ac1,e1ebec803ff3ebdba763decb056c20f02008fd940c6bb22cb226306de74db792,c1110123028381c7,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_3856.jpg,train,37,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_3856.jpg,f4bca0ec369b91331476a59cfaa1f49fea22da799e127b2136fc919c50ea0b59,dda1fe49889b8036477c75c0e3585a6fd2e902c2e7c3b5558c5867412eed57ef,00003cfcdcf073ce,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_2800.jpg,train,38,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_2800.jpg,3cf1971825291f1d9c2c3f135e74c1b2224700daa83bd8fffa1ded1203e6a96e,58ebdc03a7dfa0464ab10890737a99c9bb05663510b73e45ee730d380b97eee6,30e4554e46db73f3,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5372.jpg,train,39,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5372.jpg,e85f8ab6de255ddca989a938654b071eda55cdfa7a0a16893ff520b0f519772b,d4f2e24ae7c1488e07c1ad6e0b9a1c0a0ebf526732e16b9735bde2dbaab301ac,e527c36323236327,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_3552.jpg,train,40,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_3552.jpg,e7e30b731f6310b93146b5f22990f72c6e9398e595f06d820d14f6fce5759f7f,205c778b89386ea36282ec3bcad6a4b79c420a4c287a4b72b669386aac3c78da,191d4444141474f0,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_1316.jpg,train,41,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_1316.jpg,7b50acc58cbcf42c835e526189a3654d47c61d06ea80fe0b2a0e5e5e005dbd48,ccac9b877aa76bc16b1e05c1b4b2bdef9f9aefac8705a56ca214c33b2e829dc5,9ca05a90c485010b,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_0535.jpg,train,42,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_0535.jpg,a3aae0b6cfd4c41dd8e6123b0fb8fa53bff2724862e0d6eb49b008befe2bf333,9ccc86632025a3ce804bfbd513dad6a11fb5f2726bd60780c89cbb37bd01ad4b,010173624ae3e93f,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_6702.jpg,train,43,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_6702.jpg,815c10ee1918a89c94c8c8d6659bcade2790ea241df837b46ea3931047ff3e6a,9c8d10e3e62999b1e27051144faa7ce7e900fde5d616474ae12bcecf0e807855,030be92e8e07c787,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5850.jpg,train,44,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5850.jpg,f65796f4f3de4f304c9a3f35dcd2a0c0f427d8c8d8775d785f02584725766e58,9dcb7366ad2e49483c7712924d312bb0d9780580c12878f71a9eb345184794c1,ca8943030d8d0db4,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_4954.jpg,train,45,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_4954.jpg,d22f91afb81972e9ca54db7c873d0cab6495fb01b5e2edb0b9bbc6c7b7441655,fb683125a27a2cbce573844e123c62ddf15ef53b99347c37516b5ea1c81df55b,7f9e173cec8dfcfc,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_1727.jpg,train,46,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_1727.jpg,f7eec90d72a861ac31108158d23392a4c1d338283d91fe1bf5742f457c237a65,0b48d8ad11ab13c4e981bc762a786605e11f49fb867cae38ca626278b7772f4e,5ac0c4d4c6e6fff0,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5386.jpg,train,47,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5386.jpg,6e0fb6b81c69a76fa0c1962e8e4b29fc75f9af311356e18a514dbf94bfa62042,9f65894b748941ff9f464312f8f22a28910a12f78685df05a288549460c6c658,27e4b755dd0c0000,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_4559.jpg,train,48,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_4559.jpg,ec006ff00a24f70afc2fe53efdca766744571b9432bbaee5405d5f70a9296001,4a271a728b5797daf728898bc6028e54da24c55ad7a077a799f2a11ab3cc51d6,d3d3727666e4c8ec,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_4839.jpg,train,49,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_4839.jpg,55209abe9cfb35afd291f217b7cf2eca4e0658c1da7e92f1283ce44858f143a8,9de243a424bbb6e3975dba3f01ae15c541a20edea1f470eefc45b2900aaba7c0,26d234b1b8a220ec,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_2796.jpg,train,50,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_2796.jpg,b95580ea91481b8251ea6ae3e9ab24808517fe837bfd77373113507a896e16ec,fe4aa0d68b67bc30868b8b5514a733779a61133a6a37b805fd898dd52a640d53,53a3a7b89999f9e8,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_3853.jpg,train,51,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_3853.jpg,074cc4866910974ab9d12bf3accb8f457efa822ce7c2a9f667900933be7fbb06,b6a2a32283bd2a3af7af94a3ae1a941317e2245dc54248c49af6aa548d958579,46c8a828e4d4a130,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_2928.jpg,train,52,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_2928.jpg,248c5a8f3aa062d4aa8854233cbb0783186fd26331f6077000763e3ef231034a,0e62384ac0fa70a5c4590bad279c915d7f825af627437aaa56a7198f566d5552,9f1c5eda58151f1e,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_3689.jpg,train,53,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_3689.jpg,85eb907ecfd385b78f7a9141b77a5ca4bade33fe2a11249165c9df7db09d3566,1d390fdb5599cf494e3c34f9efd225494c74db86d9946dd58d63764ad18a2f33,0d98f9cc8c89aaaa,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_2956.jpg,train,54,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_2956.jpg,382475c70f93b9ed0a16a7cbd4175986dac3baf9faed6afaeaf093fa9de6b534,717860d89f3d9af6105a844a89efc9c1d6b864100d6af39ff5406f9ab207743b,b29ad2c24bf2f200,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_3787.jpg,train,55,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_3787.jpg,7f9d33fb93f05d797ccd61b44c05e449210d8a60aba26a6bec42ee75c4437329,f669311091539c099d15a7675269ae6ea274d93b2eb6e8732deaab4a0624d59a,fc3f35c5e11bc7e4,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_6310.jpg,train,56,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_6310.jpg,8cfe5d821836caea3dd5b64982e7202235d19621f64e8ef77f0040b498074f3e,1a1082d95024ada576416a1cc15addfb1f1a5f34d5dfec0a867e5416141290e1,efdfafe77c4c4866,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5313.jpg,train,57,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5313.jpg,8107ab8a48c7adf90b9aa57a39d70c6b57de03ef04e393baa5f3ce8595677017,3027a00401f58bf014a09980f77dfd98a611ec4db5fd58caabba9a6140707677,98d0d0c0e2f2fcfe,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_2619.jpg,train,58,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_2619.jpg,dcb1750e9031b9892c41b110109ae0e7d4b38701efdbfa9976832f1566609b14,2db81bfa57c6579bcb90d3f853fc02af953a67333c853a0fe0fa542ef0374649,e088b8b2e2e8b8b8,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_0322.jpg,train,59,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_0322.jpg,ab04edb164ec034642e9b412266cb3a737579d99bc66ccbe3effa8dc91223a3c,37061a9ee4f9143510d0def9c59be075d002b9b41a285c06f808389c5459f2b0,b0cf8f8beadb6a6a,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_4149.jpg,train,60,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_4149.jpg,c83ad5141acf8e54c996ff9ab3d6b57e6ed2936d9601f4e2e28f20ae4af3bdef,4baefbfef321c57984c0fc9f131e19dde88dfcafd871fe29dec016ba7d7e2832,f4d8e4fcc4c1c1e1,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5347.jpg,train,61,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5347.jpg,eb2997a92cb063b3dc318e700cd17e0904d4329411cf3f21140e4724a4854941,43c4403abbb37cce4419021dbc3565ce6912e48281d3281b26b4bbdfc2e79ee0,6d3a3ab6e323a3a7,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_2927.jpg,train,62,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_2927.jpg,d1acf19cd79b5e7aab6f3105bebe3f6d6e3d6db04d7a6f2e575a1ac78af3f3e3,5c717181eed9fe5d8c9376b029cd88c5d1c065ac16c41502f551c9b1f99ba502,e1b9f1e1e1a04445,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_2851.jpg,train,63,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_2851.jpg,ec0431a7f7be977fffcde619bad1590342ddf95a2c2f226886f8f23fb838aa17,edbb321258f542f08c4ccdae3165e1d2428d8b4596d10180df3a12f44829fec6,a52595db55d49a9d,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5600.jpg,train,64,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5600.jpg,0e5a848e84210ea36efc8bef661cf2ab2b38fabd0b3ba7f58ea0188adb38452d,cbead62f0cde9ae0545969ba225837a5d9dd1e2854b408528cd0298791546d9f,5f644c8dade0e76e,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_2182.jpg,train,65,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_2182.jpg,eff4081acea812400db45d08cc0b0516035a5e98cd7a24a51d421a3768327c5b,d5cc12bf0eb77e759227c880e34f43ec0e2b999a9c9ac4b98db92d905b7f1b78,c19b39331c8e4733,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_3019.jpg,train,66,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_3019.jpg,73aabde0a865ac4e1124fcb72f9864f0c332e696123b8b49b44301f28fc7cd69,6aa6448037c2c5b6dff8c473bb97ddc0f9da92e8e76f68d51fc6c6e0bf978d02,181858d4f4d83150,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_2433.jpg,train,67,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_2433.jpg,ce56868dced26cf99bacf6fa9f0fa6605a604e2b9901616f116b8aeb7e2d6b35,293a5ae3b2c11a9499241b9b734439259245cd9b46bcd42fbd95d4f97622065f,d1c434b43494bef0,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_1472.jpg,train,68,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_1472.jpg,d1a8babf05cbe4972c98a2ec4d5f5f2a21a11408fb846afe04f3f59248fa07a9,2620ad25c580819a0e31d7df11f3dbcad19ad84054d1eae57efb9f0bbc708143,d1ce446460006169,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
train_5539.jpg,train,69,C:\Users\SSAFY\Desktop\AI2_Challenge\data\train\train_5539.jpg,98eba5ae0d408ddc8102c7bd8532c67a43cb42eef543b1005d22fd2e0b598fef,285266ab5ca1c4f33733b05c3e39c4c742845f4c9dedf213b83a67da031e9266,25a3b3cf3bda9a9e,,83b31c210e42f9c47aa992960dfb5e5519cc2fdea089c82158ed2d73b1fa985b,False
