id,split,group_id,question_type
train_0088.jpg,pool,g_train_0088.jpg,text_other
train_0089.jpg,pool,g_train_0089.jpg,number
train_0090.jpg,pool,g_train_0090.jpg,text_other
train_0091.jpg,pool,g_train_0091.jpg,text_other
train_0092.jpg,pool,g_train_0092.jpg,price
train_0093.jpg,pool,g_train_0093.jpg,text_other
train_0095.jpg,pool,g_train_0095.jpg,price
train_0096.jpg,pool,g_train_0096.jpg,price
train_0097.jpg,pool,g_train_0097.jpg,text_other
train_0098.jpg,pool,g_train_0098.jpg,text_other
train_0100.jpg,pool,g_train_0100.jpg,price
train_0101.jpg,pool,g_train_0101.jpg,text_other
train_0102.jpg,pool,g_train_0102.jpg,text_other
train_0104.jpg,pool,g_train_0104.jpg,price
train_0105.jpg,pool,g_train_0105.jpg,text_other
train_0106.jpg,pool,g_train_0106.jpg,text_other
train_0107.jpg,pool,g_train_0107.jpg,text_other
train_0108.jpg,pool,g_train_0108.jpg,text_other
train_0109.jpg,pool,g_train_0109.jpg,number
train_0112.jpg,pool,g_train_0112.jpg,position
train_0115.jpg,pool,g_train_0115.jpg,position
train_0116.jpg,pool,g_train_0116.jpg,text_other
train_0117.jpg,pool,g_train_0117.jpg,text_other
train_0118.jpg,pool,g_train_0118.jpg,price
train_0119.jpg,pool,g_train_0119.jpg,text_other
train_0120.jpg,pool,g_train_0120.jpg,text_other
train_0122.jpg,pool,g_train_0122.jpg,text_other
train_0124.jpg,pool,g_train_0124.jpg,text_other
train_0125.jpg,pool,g_train_0125.jpg,text_other
train_0127.jpg,pool,g_train_0127.jpg,number
train_0129.jpg,pool,g_train_0129.jpg,number
train_0130.jpg,pool,g_train_0130.jpg,position
train_0132.jpg,pool,g_train_0132.jpg,text_other
train_0133.jpg,pool,g_train_0133.jpg,text_other
train_0134.jpg,pool,g_train_0134.jpg,number
train_0135.jpg,pool,g_train_0135.jpg,text_other
train_0136.jpg,pool,g_train_0136.jpg,text_other
train_0137.jpg,pool,g_train_0137.jpg,number
train_0139.jpg,pool,g_train_0139.jpg,negation
train_0140.jpg,pool,g_train_0140.jpg,text_other
train_0141.jpg,pool,g_train_0141.jpg,text_other
train_0142.jpg,pool,g_train_0142.jpg,number
train_0143.jpg,pool,g_train_0143.jpg,text_other
train_0144.jpg,pool,g_train_0144.jpg,number
train_0147.jpg,pool,g_train_0147.jpg,number
train_0149.jpg,pool,g_train_0149.jpg,price
train_0151.jpg,pool,g_train_0151.jpg,text_other
train_0154.jpg,pool,g_train_0154.jpg,text_other
train_0157.jpg,pool,g_train_0157.jpg,number
train_0159.jpg,pool,g_train_0159.jpg,text_other
train_0160.jpg,pool,g_train_0160.jpg,text_other
train_0161.jpg,pool,g_train_0161.jpg,price
train_0165.jpg,pool,g_train_0165.jpg,text_other
train_0166.jpg,pool,g_train_0166.jpg,position
train_0167.jpg,pool,g_train_0167.jpg,text_other
train_0168.jpg,pool,g_train_0168.jpg,price
train_0169.jpg,pool,g_train_0169.jpg,text_other
train_0171.jpg,pool,g_train_0171.jpg,text_other
train_0172.jpg,pool,g_train_0172.jpg,text_other
train_0173.jpg,pool,g_train_0173.jpg,text_other
train_0174.jpg,pool,g_train_0174.jpg,text_other
train_0175.jpg,pool,g_train_0175.jpg,text_other
train_0176.jpg,pool,g_train_0176.jpg,text_other
train_0178.jpg,pool,g_train_0178.jpg,text_other
train_0180.jpg,pool,g_train_0180.jpg,text_other
train_0184.jpg,pool,g_train_0184.jpg,price
train_0185.jpg,pool,g_train_0185.jpg,number
train_0189.jpg,pool,g_train_0189.jpg,text_other
train_0190.jpg,pool,g_train_0190.jpg,number
train_0191.jpg,pool,g_train_0191.jpg,price
train_0192.jpg,pool,g_train_0192.jpg,price
train_0194.jpg,pool,g_train_0194.jpg,text_other
train_0195.jpg,pool,g_train_0195.jpg,text_other
train_0199.jpg,pool,g_train_0199.jpg,text_other
train_0200.jpg,pool,g_train_0200.jpg,text_other
train_0201.jpg,pool,g_train_0201.jpg,text_other
train_0204.jpg,pool,g_train_0204.jpg,text_other
train_0205.jpg,pool,g_train_0205.jpg,position
train_0206.jpg,pool,g_train_0206.jpg,text_other
train_0210.jpg,pool,g_train_0210.jpg,negation
train_0211.jpg,pool,g_train_0211.jpg,price
train_0212.jpg,pool,g_train_0212.jpg,price
train_0213.jpg,pool,g_train_0213.jpg,price
train_0215.jpg,pool,g_train_0215.jpg,price
train_0219.jpg,pool,g_train_0219.jpg,text_other
train_0222.jpg,pool,g_train_0222.jpg,text_other
train_0224.jpg,pool,g_train_0224.jpg,text_other
train_0227.jpg,pool,g_train_0227.jpg,position
train_0230.jpg,pool,g_train_0230.jpg,text_other
train_0231.jpg,pool,g_train_0231.jpg,text_other
train_0232.jpg,pool,g_train_0232.jpg,text_other
train_0235.jpg,pool,g_train_0235.jpg,price
train_0236.jpg,pool,g_train_0236.jpg,price
train_0238.jpg,pool,g_train_0238.jpg,text_other
train_0239.jpg,pool,g_train_0239.jpg,position
train_0240.jpg,pool,g_train_0240.jpg,text_other
train_0241.jpg,pool,g_train_0241.jpg,number
train_0242.jpg,pool,g_train_0242.jpg,negation
train_0243.jpg,pool,g_train_0243.jpg,number
train_0244.jpg,pool,g_train_0244.jpg,text_other
train_0245.jpg,pool,g_train_0245.jpg,text_other
train_0246.jpg,pool,g_train_0246.jpg,text_other
train_0248.jpg,pool,g_train_0248.jpg,text_other
train_0250.jpg,pool,g_train_0250.jpg,position
train_0251.jpg,pool,g_train_0251.jpg,negation
train_0253.jpg,pool,g_train_0253.jpg,text_other
train_0255.jpg,pool,g_train_0255.jpg,text_other
train_0257.jpg,pool,g_train_0257.jpg,text_other
train_0258.jpg,pool,g_train_0258.jpg,text_other
train_0259.jpg,pool,g_train_0259.jpg,price
train_0260.jpg,pool,g_train_0260.jpg,text_other
train_0261.jpg,pool,g_train_0261.jpg,text_other
train_0262.jpg,pool,g_train_0262.jpg,number
train_0263.jpg,pool,g_train_0263.jpg,price
train_0264.jpg,pool,g_train_0264.jpg,text_other
train_0265.jpg,pool,g_train_0265.jpg,text_other
train_0266.jpg,pool,g_train_0266.jpg,text_other
train_0268.jpg,pool,g_train_0268.jpg,text_other
train_0269.jpg,pool,g_train_0269.jpg,text_other
train_0270.jpg,pool,g_train_0270.jpg,text_other
train_0272.jpg,pool,g_train_0272.jpg,text_other
train_0273.jpg,pool,g_train_0273.jpg,price
train_0274.jpg,pool,g_train_0274.jpg,text_other
train_0277.jpg,pool,g_train_0277.jpg,text_other
train_0278.jpg,pool,g_train_0278.jpg,price
train_0279.jpg,pool,g_train_0279.jpg,text_other
train_0280.jpg,pool,g_train_0280.jpg,price
train_0281.jpg,pool,g_train_0281.jpg,text_other
train_0283.jpg,pool,g_train_0283.jpg,negation
train_0284.jpg,pool,g_train_0284.jpg,number
train_0285.jpg,pool,g_train_0285.jpg,text_other
train_0287.jpg,pool,g_train_0287.jpg,text_other
train_0288.jpg,pool,g_train_0288.jpg,text_other
train_0291.jpg,pool,g_train_0291.jpg,price
train_0293.jpg,pool,g_train_0293.jpg,text_other
train_0294.jpg,pool,g_train_0294.jpg,text_other
train_0296.jpg,pool,g_train_0296.jpg,text_other
train_0297.jpg,pool,g_train_0297.jpg,position
train_0301.jpg,pool,g_train_0301.jpg,price
train_0302.jpg,pool,g_train_0302.jpg,text_other
train_0305.jpg,pool,g_train_0305.jpg,text_other
train_0306.jpg,pool,g_train_0306.jpg,text_other
train_0308.jpg,pool,g_train_0308.jpg,text_other
train_0309.jpg,pool,g_train_0309.jpg,text_other
train_0310.jpg,pool,g_train_0310.jpg,text_other
train_0311.jpg,pool,g_train_0311.jpg,text_other
train_0312.jpg,pool,g_train_0312.jpg,text_other
train_0313.jpg,pool,g_train_0313.jpg,text_other
train_0314.jpg,pool,g_train_0314.jpg,text_other
train_0315.jpg,pool,g_train_0315.jpg,text_other
train_0316.jpg,pool,g_train_0316.jpg,negation
train_0317.jpg,pool,g_train_0317.jpg,text_other
train_0319.jpg,pool,g_train_0319.jpg,text_other
train_0322.jpg,pool,g_train_0322.jpg,position
train_0323.jpg,pool,g_train_0323.jpg,price
train_0324.jpg,pool,g_train_0324.jpg,position
train_0325.jpg,pool,g_train_0325.jpg,text_other
train_0326.jpg,pool,g_train_0326.jpg,text_other
train_0328.jpg,pool,g_train_0328.jpg,text_other
train_0330.jpg,pool,g_train_0330.jpg,text_other
train_0331.jpg,pool,g_train_0331.jpg,text_other
train_0332.jpg,pool,g_train_0332.jpg,text_other
train_0333.jpg,pool,g_train_0333.jpg,text_other
train_0334.jpg,pool,g_train_0334.jpg,text_other
train_0337.jpg,pool,g_train_0337.jpg,text_other
train_0338.jpg,pool,g_train_0338.jpg,text_other
train_0339.jpg,pool,g_train_0339.jpg,text_other
train_0341.jpg,pool,g_train_0341.jpg,text_other
train_0343.jpg,pool,g_train_0343.jpg,text_other
train_0344.jpg,pool,g_train_0344.jpg,text_other
train_0346.jpg,pool,g_train_0346.jpg,text_other
train_0347.jpg,pool,g_train_0347.jpg,position
train_0348.jpg,pool,g_train_0348.jpg,price
train_0349.jpg,pool,g_train_0349.jpg,text_other
train_0351.jpg,pool,g_train_0351.jpg,price
train_0352.jpg,pool,g_train_0352.jpg,text_other
train_0356.jpg,pool,g_train_0356.jpg,text_other
train_0357.jpg,pool,g_train_0357.jpg,text_other
train_0358.jpg,pool,g_train_0358.jpg,text_other
train_0359.jpg,pool,g_train_0359.jpg,text_other
train_0360.jpg,pool,g_train_0360.jpg,text_other
train_0364.jpg,pool,g_train_0364.jpg,price
train_0366.jpg,pool,g_train_0366.jpg,price
train_0368.jpg,pool,g_train_0368.jpg,position
train_0370.jpg,pool,g_train_0370.jpg,text_other
train_0371.jpg,pool,g_train_0371.jpg,text_other
train_0372.jpg,pool,g_train_0372.jpg,position
train_0373.jpg,pool,g_train_0373.jpg,text_other
train_0374.jpg,pool,g_train_0374.jpg,text_other
train_0377.jpg,pool,g_train_0377.jpg,text_other
train_0378.jpg,pool,g_train_0378.jpg,text_other
train_0380.jpg,pool,g_train_0380.jpg,text_other
train_0381.jpg,pool,g_train_0381.jpg,negation
train_0385.jpg,pool,g_train_0385.jpg,text_other
train_0386.jpg,pool,g_train_0386.jpg,text_other
train_0388.jpg,pool,g_train_0388.jpg,text_other
train_0389.jpg,pool,g_train_0389.jpg,text_other
train_0392.jpg,pool,g_train_0392.jpg,number
train_0393.jpg,pool,g_train_0393.jpg,price
train_0394.jpg,pool,g_train_0394.jpg,text_other
train_0395.jpg,pool,g_train_0395.jpg,number
train_0396.jpg,pool,g_train_0396.jpg,text_other
train_0397.jpg,pool,g_train_0397.jpg,text_other
train_0398.jpg,pool,g_train_0398.jpg,negation
train_0399.jpg,pool,g_train_0399.jpg,text_other
train_0401.jpg,pool,g_train_0401.jpg,text_other
train_0402.jpg,pool,g_train_0402.jpg,text_other
train_0404.jpg,pool,g_train_0404.jpg,text_other
train_0406.jpg,pool,g_train_0406.jpg,text_other
train_0409.jpg,pool,g_train_0409.jpg,text_other
train_0410.jpg,pool,g_train_0410.jpg,text_other
train_0412.jpg,pool,g_train_0412.jpg,text_other
train_0414.jpg,pool,g_train_0414.jpg,text_other
train_0416.jpg,pool,g_train_0416.jpg,text_other
train_0417.jpg,pool,g_train_0417.jpg,price
train_0418.jpg,pool,g_train_0418.jpg,text_other
train_0420.jpg,pool,g_train_0420.jpg,text_other
train_0421.jpg,pool,g_train_0421.jpg,text_other
train_0422.jpg,pool,g_train_0422.jpg,text_other
train_0423.jpg,pool,g_train_0423.jpg,number
train_0424.jpg,pool,g_train_0424.jpg,text_other
train_0425.jpg,pool,g_train_0425.jpg,number
train_0426.jpg,pool,g_train_0426.jpg,text_other
train_0427.jpg,pool,g_train_0427.jpg,text_other
train_0428.jpg,pool,g_train_0428.jpg,number
train_0429.jpg,pool,g_train_0429.jpg,text_other
train_0430.jpg,pool,g_train_0430.jpg,negation
train_0431.jpg,pool,g_train_0431.jpg,number
train_0435.jpg,pool,g_train_0435.jpg,number
train_0436.jpg,pool,g_train_0436.jpg,price
train_0438.jpg,pool,g_train_0438.jpg,price
train_0439.jpg,pool,g_train_0439.jpg,price
train_0440.jpg,pool,g_train_0440.jpg,text_other
train_0441.jpg,pool,g_train_0441.jpg,number
train_0443.jpg,pool,g_train_0443.jpg,text_other
train_0444.jpg,pool,g_train_0444.jpg,text_other
train_0445.jpg,pool,g_train_0445.jpg,text_other
train_0446.jpg,pool,g_train_0446.jpg,text_other
train_0448.jpg,pool,g_train_0448.jpg,negation
train_0450.jpg,pool,g_train_0450.jpg,number
train_0452.jpg,pool,g_train_0452.jpg,price
train_0454.jpg,pool,g_train_0454.jpg,price
train_0457.jpg,pool,g_train_0457.jpg,text_other
train_0461.jpg,pool,g_train_0461.jpg,text_other
train_0462.jpg,pool,g_train_0462.jpg,price
train_0465.jpg,pool,g_train_0465.jpg,negation
train_0466.jpg,pool,g_train_0466.jpg,text_other
train_0469.jpg,pool,g_train_0469.jpg,text_other
train_0471.jpg,pool,g_train_0471.jpg,price
train_0472.jpg,pool,g_train_0472.jpg,text_other
train_0473.jpg,pool,g_train_0473.jpg,number
train_0474.jpg,pool,g_train_0474.jpg,text_other
train_0475.jpg,pool,g_train_0475.jpg,price
train_0476.jpg,pool,g_train_0476.jpg,text_other
train_0478.jpg,pool,g_train_0478.jpg,text_other
train_0479.jpg,pool,g_train_0479.jpg,number
train_0481.jpg,pool,g_train_0481.jpg,text_other
train_0482.jpg,pool,g_train_0482.jpg,number
train_0484.jpg,pool,g_train_0484.jpg,number
train_0485.jpg,pool,g_train_0485.jpg,price
train_0486.jpg,pool,g_train_0486.jpg,number
train_0487.jpg,pool,g_train_0487.jpg,number
train_0489.jpg,pool,g_train_0489.jpg,text_other
train_0490.jpg,pool,g_train_0490.jpg,text_other
train_0492.jpg,pool,g_train_0492.jpg,text_other
train_0493.jpg,pool,g_train_0493.jpg,text_other
train_0494.jpg,pool,g_train_0494.jpg,text_other
train_0495.jpg,pool,g_train_0495.jpg,price
train_0496.jpg,pool,g_train_0496.jpg,text_other
train_0498.jpg,pool,g_train_0498.jpg,number
train_0499.jpg,pool,g_train_0499.jpg,text_other
train_0500.jpg,pool,g_train_0500.jpg,text_other
train_0501.jpg,pool,g_train_0501.jpg,text_other
train_0503.jpg,pool,g_train_0503.jpg,text_other
train_0504.jpg,pool,g_train_0504.jpg,text_other
train_0506.jpg,pool,g_train_0506.jpg,text_other
train_0508.jpg,pool,g_train_0508.jpg,text_other
train_0509.jpg,pool,g_train_0509.jpg,price
train_0510.jpg,pool,g_train_0510.jpg,text_other
train_0512.jpg,pool,g_train_0512.jpg,price
train_0513.jpg,pool,g_train_0513.jpg,text_other
train_0516.jpg,pool,g_train_0516.jpg,number
train_0518.jpg,pool,g_train_0518.jpg,text_other
train_0519.jpg,pool,g_train_0519.jpg,text_other
train_0520.jpg,pool,g_train_0520.jpg,number
train_0521.jpg,pool,g_train_0521.jpg,text_other
train_0526.jpg,pool,g_train_0526.jpg,negation
train_0529.jpg,pool,g_train_0529.jpg,text_other
train_0531.jpg,pool,g_train_0531.jpg,text_other
train_0535.jpg,pool,g_train_0535.jpg,price
train_0537.jpg,pool,g_train_0537.jpg,text_other
train_0541.jpg,pool,g_train_0541.jpg,text_other
train_0542.jpg,pool,g_train_0542.jpg,text_other
train_0543.jpg,pool,g_train_0543.jpg,price
train_0544.jpg,pool,g_train_0544.jpg,text_other
train_0546.jpg,pool,g_train_0546.jpg,text_other
train_0547.jpg,pool,g_train_0547.jpg,text_other
train_0548.jpg,pool,g_train_0548.jpg,text_other
train_0550.jpg,pool,g_train_0550.jpg,text_other
train_0552.jpg,pool,g_train_0552.jpg,text_other
train_0553.jpg,pool,g_train_0553.jpg,text_other
train_0554.jpg,pool,g_train_0554.jpg,price
train_0555.jpg,pool,g_train_0555.jpg,number
train_0557.jpg,pool,g_train_0557.jpg,position
train_0558.jpg,pool,g_train_0558.jpg,position
train_0559.jpg,pool,g_train_0559.jpg,negation
train_0561.jpg,pool,g_train_0561.jpg,text_other
train_0562.jpg,pool,g_train_0562.jpg,price
train_0563.jpg,pool,g_train_0563.jpg,text_other
train_0565.jpg,pool,g_train_0565.jpg,text_other
train_0567.jpg,pool,g_train_0567.jpg,text_other
train_0568.jpg,pool,g_train_0568.jpg,text_other
train_0569.jpg,pool,g_train_0569.jpg,text_other
train_0570.jpg,pool,g_train_0570.jpg,text_other
train_0571.jpg,pool,g_train_0571.jpg,text_other
train_0572.jpg,pool,g_train_0572.jpg,text_other
train_0573.jpg,pool,g_train_0573.jpg,text_other
train_0574.jpg,pool,g_train_0574.jpg,number
train_0575.jpg,pool,g_train_0575.jpg,position
train_0577.jpg,pool,g_train_0577.jpg,position
train_0578.jpg,pool,g_train_0578.jpg,text_other
train_0579.jpg,pool,g_train_0579.jpg,number
train_0581.jpg,pool,g_train_0581.jpg,text_other
train_0583.jpg,pool,g_train_0583.jpg,text_other
train_0584.jpg,pool,g_train_0584.jpg,text_other
train_0585.jpg,pool,g_train_0585.jpg,text_other
train_0587.jpg,pool,g_train_0587.jpg,text_other
train_0588.jpg,pool,g_train_0588.jpg,price
train_0589.jpg,pool,g_train_0589.jpg,number
train_0590.jpg,pool,g_train_0590.jpg,text_other
train_0593.jpg,pool,g_train_0593.jpg,number
train_0594.jpg,pool,g_train_0594.jpg,text_other
train_0595.jpg,pool,g_train_0595.jpg,negation
train_0596.jpg,pool,g_train_0596.jpg,number
train_0597.jpg,pool,g_train_0597.jpg,text_other
train_0598.jpg,pool,g_train_0598.jpg,number
train_0602.jpg,pool,g_train_0602.jpg,price
train_0603.jpg,pool,g_train_0603.jpg,text_other
train_0604.jpg,pool,g_train_0604.jpg,text_other
train_0605.jpg,pool,g_train_0605.jpg,text_other
train_0610.jpg,pool,g_train_0610.jpg,text_other
train_0611.jpg,pool,g_train_0611.jpg,text_other
train_0613.jpg,pool,g_train_0613.jpg,text_other
train_0616.jpg,pool,g_train_0616.jpg,text_other
train_0617.jpg,pool,g_train_0617.jpg,position
train_0618.jpg,pool,g_train_0618.jpg,text_other
train_0619.jpg,pool,g_train_0619.jpg,text_other
train_0620.jpg,pool,g_train_0620.jpg,number
train_0621.jpg,pool,g_train_0621.jpg,text_other
train_0622.jpg,pool,g_train_0622.jpg,text_other
train_0624.jpg,pool,g_train_0624.jpg,text_other
train_0625.jpg,pool,g_train_0625.jpg,number
train_0626.jpg,pool,g_train_0626.jpg,price
train_0627.jpg,pool,g_train_0627.jpg,price
train_0628.jpg,pool,g_train_0628.jpg,text_other
train_0629.jpg,pool,g_train_0629.jpg,text_other
train_0635.jpg,pool,g_train_0635.jpg,text_other
train_0636.jpg,pool,g_train_0636.jpg,negation
train_0637.jpg,pool,g_train_0637.jpg,text_other
train_0638.jpg,pool,g_train_0638.jpg,price
train_0639.jpg,pool,g_train_0639.jpg,text_other
train_0641.jpg,pool,g_train_0641.jpg,number
train_0642.jpg,pool,g_train_0642.jpg,text_other
train_0644.jpg,pool,g_train_0644.jpg,text_other
train_0646.jpg,pool,g_train_0646.jpg,text_other
train_0648.jpg,pool,g_train_0648.jpg,text_other
train_0649.jpg,pool,g_train_0649.jpg,price
train_0653.jpg,pool,g_train_0653.jpg,text_other
train_0654.jpg,pool,g_train_0654.jpg,text_other
train_0655.jpg,pool,g_train_0655.jpg,text_other
train_0656.jpg,pool,g_train_0656.jpg,text_other
train_0657.jpg,pool,g_train_0657.jpg,price
train_0658.jpg,pool,g_train_0658.jpg,position
train_0659.jpg,pool,g_train_0659.jpg,text_other
train_0660.jpg,pool,g_train_0660.jpg,text_other
train_0661.jpg,pool,g_train_0661.jpg,text_other
train_0662.jpg,pool,g_train_0662.jpg,text_other
train_0667.jpg,pool,g_train_0667.jpg,text_other
train_0670.jpg,pool,g_train_0670.jpg,number
train_0671.jpg,pool,g_train_0671.jpg,text_other
train_0672.jpg,pool,g_train_0672.jpg,text_other
train_0676.jpg,pool,g_train_0676.jpg,number
train_0677.jpg,pool,g_train_0677.jpg,text_other
train_0679.jpg,pool,g_train_0679.jpg,text_other
train_0683.jpg,pool,g_train_0683.jpg,number
train_0689.jpg,pool,g_train_0689.jpg,text_other
train_0691.jpg,pool,g_train_0691.jpg,text_other
train_0692.jpg,pool,g_train_0692.jpg,text_other
train_0693.jpg,pool,g_train_0693.jpg,text_other
train_0694.jpg,pool,g_train_0694.jpg,price
train_0695.jpg,pool,g_train_0695.jpg,number
train_0696.jpg,pool,g_train_0696.jpg,text_other
train_0699.jpg,pool,g_train_0699.jpg,text_other
train_0700.jpg,pool,g_train_0700.jpg,text_other
train_0701.jpg,pool,g_train_0701.jpg,text_other
train_0702.jpg,pool,g_train_0702.jpg,text_other
train_0703.jpg,pool,g_train_0703.jpg,text_other
train_0704.jpg,pool,g_train_0704.jpg,text_other
train_0705.jpg,pool,g_train_0705.jpg,text_other
train_0706.jpg,pool,g_train_0706.jpg,number
train_0707.jpg,pool,g_train_0707.jpg,text_other
train_0713.jpg,pool,g_train_0713.jpg,text_other
train_0715.jpg,pool,g_train_0715.jpg,position
train_0717.jpg,pool,g_train_0717.jpg,text_other
train_0718.jpg,pool,g_train_0718.jpg,text_other
train_0719.jpg,pool,g_train_0719.jpg,text_other
train_0720.jpg,pool,g_train_0720.jpg,text_other
train_0721.jpg,pool,g_train_0721.jpg,text_other
train_0722.jpg,pool,g_train_0722.jpg,negation
train_0723.jpg,pool,g_train_0723.jpg,text_other
train_0724.jpg,pool,g_train_0724.jpg,text_other
train_0726.jpg,pool,g_train_0726.jpg,text_other
train_0727.jpg,pool,g_train_0727.jpg,number
train_0728.jpg,pool,g_train_0728.jpg,negation
train_0729.jpg,pool,g_train_0729.jpg,text_other
train_0730.jpg,pool,g_train_0730.jpg,text_other
train_0732.jpg,pool,g_train_0732.jpg,negation
train_0733.jpg,pool,g_train_0733.jpg,text_other
train_0735.jpg,pool,g_train_0735.jpg,text_other
train_0739.jpg,pool,g_train_0739.jpg,text_other
train_0741.jpg,pool,g_train_0741.jpg,text_other
train_0743.jpg,pool,g_train_0743.jpg,price
train_0747.jpg,pool,g_train_0747.jpg,position
train_0749.jpg,pool,g_train_0749.jpg,text_other
train_0751.jpg,pool,g_train_0751.jpg,text_other
train_0753.jpg,pool,g_train_0753.jpg,text_other
train_0754.jpg,pool,g_train_0754.jpg,price
train_0755.jpg,pool,g_train_0755.jpg,price
train_0756.jpg,pool,g_train_0756.jpg,text_other
train_0758.jpg,pool,g_train_0758.jpg,negation
train_0759.jpg,pool,g_train_0759.jpg,text_other
train_0763.jpg,pool,g_train_0763.jpg,text_other
train_0766.jpg,pool,g_train_0766.jpg,text_other
train_0767.jpg,pool,g_train_0767.jpg,price
train_0768.jpg,pool,g_train_0768.jpg,text_other
train_0771.jpg,pool,g_train_0771.jpg,position
train_0772.jpg,pool,g_train_0772.jpg,text_other
train_0775.jpg,pool,g_train_0775.jpg,price
train_0777.jpg,pool,g_train_0777.jpg,text_other
train_0778.jpg,pool,g_train_0778.jpg,text_other
train_0780.jpg,pool,g_train_0780.jpg,price
train_0781.jpg,pool,g_train_0781.jpg,text_other
train_0782.jpg,pool,g_train_0782.jpg,number
train_0783.jpg,pool,g_train_0783.jpg,negation
train_0784.jpg,pool,g_train_0784.jpg,text_other
train_0785.jpg,pool,g_train_0785.jpg,number
train_0787.jpg,pool,g_train_0787.jpg,text_other
train_0788.jpg,pool,g_train_0788.jpg,text_other
train_0793.jpg,pool,g_train_0793.jpg,price
train_0794.jpg,pool,g_train_0794.jpg,text_other
train_0795.jpg,pool,g_train_0795.jpg,price
train_0796.jpg,pool,g_train_0796.jpg,text_other
train_0798.jpg,pool,g_train_0798.jpg,text_other
train_0799.jpg,pool,g_train_0799.jpg,text_other
train_0801.jpg,pool,g_train_0801.jpg,price
train_0803.jpg,pool,g_train_0803.jpg,text_other
train_0804.jpg,pool,g_train_0804.jpg,number
train_0805.jpg,pool,g_train_0805.jpg,position
train_0809.jpg,pool,g_train_0809.jpg,text_other
train_0810.jpg,pool,g_train_0810.jpg,text_other
train_0811.jpg,pool,g_train_0811.jpg,text_other
train_0813.jpg,pool,g_train_0813.jpg,number
train_0815.jpg,pool,g_train_0815.jpg,price
train_0816.jpg,pool,g_train_0816.jpg,text_other
train_0817.jpg,pool,g_train_0817.jpg,text_other
train_0818.jpg,pool,g_train_0818.jpg,number
train_0819.jpg,pool,g_train_0819.jpg,text_other
train_0820.jpg,pool,g_train_0820.jpg,number
train_0821.jpg,pool,g_train_0821.jpg,text_other
