id,split,group_id,question_type
train_0130.jpg,train,g_train_0130.jpg,position
train_0131.jpg,holdout,g_train_0131.jpg,text_other
train_0132.jpg,train,g_train_0132.jpg,text_other
train_0133.jpg,train,g_train_0133.jpg,text_other
train_0134.jpg,train,g_train_0134.jpg,number
train_0135.jpg,train,g_train_0135.jpg,text_other
train_0136.jpg,train,g_train_0136.jpg,text_other
train_0137.jpg,train,g_train_0137.jpg,number
train_0138.jpg,holdout,g_train_0138.jpg,text_other
train_0139.jpg,train,g_train_0139.jpg,negation
train_0140.jpg,train,g_train_0140.jpg,text_other
train_0141.jpg,train,g_train_0141.jpg,text_other
train_0142.jpg,train,g_train_0142.jpg,number
train_0143.jpg,train,g_train_0143.jpg,text_other
train_0144.jpg,train,g_train_0144.jpg,number
train_0145.jpg,train,g_train_0145.jpg,text_other
train_0146.jpg,holdout,g_train_0146.jpg,text_other
train_0147.jpg,train,g_train_0147.jpg,number
train_0148.jpg,train,g_train_0148.jpg,text_other
train_0149.jpg,train,g_train_0149.jpg,price
train_0150.jpg,train,g_train_0150.jpg,position
train_0151.jpg,train,g_train_0151.jpg,text_other
train_0152.jpg,train,g_train_0152.jpg,text_other
train_0153.jpg,holdout,g_train_0153.jpg,position
train_0154.jpg,train,g_train_0154.jpg,text_other
train_0155.jpg,train,g_train_0155.jpg,position
train_0156.jpg,train,g_train_0156.jpg,number
train_0157.jpg,train,g_train_0157.jpg,number
train_0158.jpg,holdout,g_train_0158.jpg,text_other
train_0159.jpg,train,g_train_0159.jpg,text_other
train_0160.jpg,train,g_train_0160.jpg,text_other
train_0161.jpg,train,g_train_0161.jpg,price
train_0162.jpg,holdout,g_train_0162.jpg,text_other
train_0163.jpg,valid,g_train_0163.jpg,number
train_0164.jpg,valid,g_train_0164.jpg,position
train_0165.jpg,train,g_train_0165.jpg,text_other
train_0166.jpg,train,g_train_0166.jpg,position
train_0167.jpg,train,g_train_0167.jpg,text_other
train_0168.jpg,train,g_train_0168.jpg,price
train_0169.jpg,train,g_train_0169.jpg,text_other
train_0170.jpg,valid,g_train_0170.jpg,text_other
train_0171.jpg,train,g_train_0171.jpg,text_other
train_0172.jpg,train,g_train_0172.jpg,text_other
train_0173.jpg,train,g_train_0173.jpg,text_other
train_0174.jpg,train,g_train_0174.jpg,text_other
train_0175.jpg,train,g_train_0175.jpg,text_other
train_0176.jpg,train,g_train_0176.jpg,text_other
train_0177.jpg,holdout,g_train_0177.jpg,text_other
train_0178.jpg,train,g_train_0178.jpg,text_other
train_0179.jpg,holdout,g_train_0179.jpg,text_other
train_0180.jpg,train,g_train_0180.jpg,text_other
train_0181.jpg,holdout,g_train_0181.jpg,text_other
train_0182.jpg,train,g_train_0182.jpg,text_other
train_0183.jpg,train,g_train_0183.jpg,position
train_0184.jpg,train,g_train_0184.jpg,price
train_0185.jpg,train,g_train_0185.jpg,number
train_0186.jpg,train,g_train_0186.jpg,text_other
train_0187.jpg,valid,g_train_0187.jpg,text_other
train_0188.jpg,train,g_train_0188.jpg,text_other
train_0189.jpg,train,g_train_0189.jpg,text_other
train_0190.jpg,train,g_train_0190.jpg,number
train_0191.jpg,train,g_train_0191.jpg,price
train_0192.jpg,train,g_train_0192.jpg,price
train_0193.jpg,valid,g_train_0193.jpg,text_other
train_0194.jpg,train,g_train_0194.jpg,text_other
train_0195.jpg,train,g_train_0195.jpg,text_other
train_0196.jpg,train,g_train_0196.jpg,price
train_0197.jpg,train,g_train_0197.jpg,text_other
train_0198.jpg,holdout,g_train_0198.jpg,text_other
train_0199.jpg,train,g_train_0199.jpg,text_other
train_0200.jpg,train,g_train_0200.jpg,text_other
train_0201.jpg,train,g_train_0201.jpg,text_other
train_0202.jpg,train,g_train_0202.jpg,text_other
train_0203.jpg,valid,g_train_0203.jpg,price
train_0204.jpg,train,g_train_0204.jpg,text_other
train_0205.jpg,train,g_train_0205.jpg,position
train_0206.jpg,train,g_train_0206.jpg,text_other
train_0207.jpg,valid,g_train_0207.jpg,price
train_0208.jpg,train,g_train_0208.jpg,text_other
train_0209.jpg,valid,g_train_0209.jpg,text_other
train_0210.jpg,train,g_train_0210.jpg,negation
train_0211.jpg,train,g_train_0211.jpg,price
train_0212.jpg,train,g_train_0212.jpg,price
train_0213.jpg,train,g_train_0213.jpg,price
train_0214.jpg,valid,g_train_0214.jpg,position
train_0215.jpg,train,g_train_0215.jpg,price
train_0216.jpg,train,g_train_0216.jpg,text_other
train_0217.jpg,holdout,g_train_0217.jpg,price
train_0218.jpg,valid,g_train_0218.jpg,number
train_0219.jpg,train,g_train_0219.jpg,text_other
train_0220.jpg,train,g_train_0220.jpg,text_other
train_0221.jpg,valid,g_train_0221.jpg,text_other
train_0222.jpg,train,g_train_0222.jpg,text_other
train_0223.jpg,train,g_train_0223.jpg,number
train_0224.jpg,train,g_train_0224.jpg,text_other
train_0225.jpg,train,g_train_0225.jpg,text_other
train_0226.jpg,valid,g_train_0226.jpg,text_other
train_0227.jpg,train,g_train_0227.jpg,position
train_0228.jpg,holdout,g_train_0228.jpg,text_other
train_0229.jpg,valid,g_train_0229.jpg,text_other
train_0230.jpg,train,g_train_0230.jpg,text_other
train_0231.jpg,train,g_train_0231.jpg,text_other
train_0232.jpg,train,g_train_0232.jpg,text_other
train_0233.jpg,train,g_train_0233.jpg,number
train_0234.jpg,train,g_train_0234.jpg,text_other
train_0235.jpg,train,g_train_0235.jpg,price
train_0236.jpg,train,g_train_0236.jpg,price
train_0237.jpg,valid,g_train_0237.jpg,text_other
train_0238.jpg,train,g_train_0238.jpg,text_other
train_0239.jpg,train,g_train_0239.jpg,position
train_0240.jpg,train,g_train_0240.jpg,text_other
train_0241.jpg,train,g_train_0241.jpg,number
train_0242.jpg,train,g_train_0242.jpg,negation
train_0243.jpg,train,g_train_0243.jpg,number
train_0244.jpg,train,g_train_0244.jpg,text_other
train_0245.jpg,train,g_train_0245.jpg,text_other
train_0246.jpg,train,g_train_0246.jpg,text_other
train_0247.jpg,train,g_train_0247.jpg,price
train_0248.jpg,train,g_train_0248.jpg,text_other
train_0249.jpg,holdout,g_train_0249.jpg,price
train_0250.jpg,train,g_train_0250.jpg,position
train_0251.jpg,train,g_train_0251.jpg,negation
train_0252.jpg,train,g_train_0252.jpg,number
train_0253.jpg,train,g_train_0253.jpg,text_other
train_0254.jpg,valid,g_train_0254.jpg,text_other
train_0255.jpg,train,g_train_0255.jpg,text_other
train_0256.jpg,holdout,g_train_0256.jpg,text_other
train_0257.jpg,train,g_train_0257.jpg,text_other
train_0258.jpg,train,g_train_0258.jpg,text_other
train_0259.jpg,train,g_train_0259.jpg,price
train_0260.jpg,train,g_train_0260.jpg,text_other
train_0261.jpg,train,g_train_0261.jpg,text_other
train_0262.jpg,train,g_train_0262.jpg,number
train_0263.jpg,train,g_train_0263.jpg,price
train_0264.jpg,train,g_train_0264.jpg,text_other
train_0265.jpg,train,g_train_0265.jpg,text_other
train_0266.jpg,train,g_train_0266.jpg,text_other
train_0267.jpg,holdout,g_train_0267.jpg,text_other
train_0268.jpg,train,g_train_0268.jpg,text_other
train_0269.jpg,train,g_train_0269.jpg,text_other
train_0270.jpg,train,g_train_0270.jpg,text_other
train_0271.jpg,holdout,g_train_0271.jpg,position
train_0272.jpg,train,g_train_0272.jpg,text_other
train_0273.jpg,train,g_train_0273.jpg,price
train_0274.jpg,train,g_train_0274.jpg,text_other
train_0275.jpg,train,g_train_0275.jpg,price
train_0276.jpg,valid,g_train_0276.jpg,text_other
train_0277.jpg,train,g_train_0277.jpg,text_other
train_0278.jpg,train,g_train_0278.jpg,price
train_0279.jpg,train,g_train_0279.jpg,text_other
train_0280.jpg,train,g_train_0280.jpg,price
train_0281.jpg,train,g_train_0281.jpg,text_other
train_0282.jpg,holdout,g_train_0282.jpg,price
train_0283.jpg,train,g_train_0283.jpg,negation
train_0284.jpg,train,g_train_0284.jpg,number
train_0285.jpg,train,g_train_0285.jpg,text_other
train_0286.jpg,train,g_train_0286.jpg,negation
train_0287.jpg,train,g_train_0287.jpg,text_other
train_0288.jpg,train,g_train_0288.jpg,text_other
train_0289.jpg,holdout,g_train_0289.jpg,text_other
train_0290.jpg,holdout,g_train_0290.jpg,text_other
train_0291.jpg,train,g_train_0291.jpg,price
train_0292.jpg,valid,g_train_0292.jpg,position
train_0293.jpg,train,g_train_0293.jpg,text_other
train_0294.jpg,train,g_train_0294.jpg,text_other
train_0295.jpg,holdout,g_train_0295.jpg,text_other
train_0296.jpg,train,g_train_0296.jpg,text_other
train_0297.jpg,train,g_train_0297.jpg,position
train_0298.jpg,holdout,g_train_0298.jpg,position
train_0299.jpg,valid,g_train_0299.jpg,text_other
train_0300.jpg,holdout,g_train_0300.jpg,text_other
train_0301.jpg,train,g_train_0301.jpg,price
train_0302.jpg,train,g_train_0302.jpg,text_other
train_0303.jpg,holdout,g_train_0303.jpg,price
train_0304.jpg,train,g_train_0304.jpg,number
train_0305.jpg,train,g_train_0305.jpg,text_other
train_0306.jpg,train,g_train_0306.jpg,text_other
train_0307.jpg,train,g_train_0307.jpg,price
train_0308.jpg,train,g_train_0308.jpg,text_other
train_0309.jpg,train,g_train_0309.jpg,text_other
train_0310.jpg,train,g_train_0310.jpg,text_other
train_0311.jpg,train,g_train_0311.jpg,text_other
train_0312.jpg,train,g_train_0312.jpg,text_other
train_0313.jpg,train,g_train_0313.jpg,text_other
train_0314.jpg,train,g_train_0314.jpg,text_other
train_0315.jpg,train,g_train_0315.jpg,text_other
train_0316.jpg,train,g_train_0316.jpg,negation
train_0317.jpg,train,g_train_0317.jpg,text_other
train_0318.jpg,valid,g_train_0318.jpg,text_other
train_0319.jpg,train,g_train_0319.jpg,text_other
train_0320.jpg,holdout,g_train_0320.jpg,text_other
train_0321.jpg,holdout,g_train_0321.jpg,text_other
train_0322.jpg,train,g_train_0322.jpg,position
train_0323.jpg,train,g_train_0323.jpg,price
train_0324.jpg,train,g_train_0324.jpg,position
train_0325.jpg,train,g_train_0325.jpg,text_other
train_0326.jpg,train,g_train_0326.jpg,text_other
train_0327.jpg,holdout,g_train_0327.jpg,number
train_0328.jpg,train,g_train_0328.jpg,text_other
train_0329.jpg,holdout,g_train_0329.jpg,text_other
train_0330.jpg,train,g_train_0330.jpg,text_other
train_0331.jpg,train,g_train_0331.jpg,text_other
train_0332.jpg,train,g_train_0332.jpg,text_other
train_0333.jpg,train,g_train_0333.jpg,text_other
train_0334.jpg,train,g_train_0334.jpg,text_other
train_0335.jpg,train,g_train_0335.jpg,price
train_0336.jpg,train,g_train_0336.jpg,text_other
train_0337.jpg,train,g_train_0337.jpg,text_other
train_0338.jpg,train,g_train_0338.jpg,text_other
train_0339.jpg,train,g_train_0339.jpg,text_other
train_0340.jpg,holdout,g_train_0340.jpg,text_other
train_0341.jpg,train,g_train_0341.jpg,text_other
train_0342.jpg,holdout,g_train_0342.jpg,price
train_0343.jpg,train,g_train_0343.jpg,text_other
train_0344.jpg,train,g_train_0344.jpg,text_other
train_0345.jpg,holdout,g_train_0345.jpg,price
train_0346.jpg,train,g_train_0346.jpg,text_other
train_0347.jpg,train,g_train_0347.jpg,position
train_0348.jpg,train,g_train_0348.jpg,price
train_0349.jpg,train,g_train_0349.jpg,text_other
train_0350.jpg,holdout,g_train_0350.jpg,text_other
train_0351.jpg,train,g_train_0351.jpg,price
train_0352.jpg,train,g_train_0352.jpg,text_other
train_0353.jpg,train,g_train_0353.jpg,number
train_0354.jpg,holdout,g_train_0354.jpg,position
train_0355.jpg,train,g_train_0355.jpg,text_other
train_0356.jpg,train,g_train_0356.jpg,text_other
train_0357.jpg,train,g_train_0357.jpg,text_other
train_0358.jpg,train,g_train_0358.jpg,text_other
train_0359.jpg,train,g_train_0359.jpg,text_other
train_0360.jpg,train,g_train_0360.jpg,text_other
train_0361.jpg,holdout,g_train_0361.jpg,text_other
train_0362.jpg,holdout,g_train_0362.jpg,text_other
train_0363.jpg,holdout,g_train_0363.jpg,number
train_0364.jpg,train,g_train_0364.jpg,price
train_0365.jpg,train,g_train_0365.jpg,negation
train_0366.jpg,train,g_train_0366.jpg,price
train_0367.jpg,train,g_train_0367.jpg,text_other
train_0368.jpg,train,g_train_0368.jpg,position
train_0369.jpg,valid,g_train_0369.jpg,price
train_0370.jpg,train,g_train_0370.jpg,text_other
train_0371.jpg,train,g_train_0371.jpg,text_other
train_0372.jpg,train,g_train_0372.jpg,position
train_0373.jpg,train,g_train_0373.jpg,text_other
train_0374.jpg,train,g_train_0374.jpg,text_other
train_0375.jpg,holdout,g_train_0375.jpg,text_other
train_0376.jpg,holdout,g_train_0376.jpg,price
train_0377.jpg,train,g_train_0377.jpg,text_other
train_0378.jpg,train,g_train_0378.jpg,text_other
train_0379.jpg,holdout,g_train_0379.jpg,text_other
train_0380.jpg,train,g_train_0380.jpg,text_other
train_0381.jpg,train,g_train_0381.jpg,negation
train_0382.jpg,holdout,g_train_0382.jpg,text_other
train_0383.jpg,valid,g_train_0383.jpg,negation
train_0384.jpg,holdout,g_train_0384.jpg,text_other
train_0385.jpg,train,g_train_0385.jpg,text_other
train_0386.jpg,train,g_train_0386.jpg,text_other
train_0387.jpg,holdout,g_train_0387.jpg,text_other
train_0388.jpg,train,g_train_0388.jpg,text_other
train_0389.jpg,train,g_train_0389.jpg,text_other
train_0390.jpg,holdout,g_train_0390.jpg,text_other
train_0391.jpg,holdout,g_train_0391.jpg,price
train_0392.jpg,train,g_train_0392.jpg,number
train_0393.jpg,train,g_train_0393.jpg,price
train_0394.jpg,train,g_train_0394.jpg,text_other
train_0395.jpg,train,g_train_0395.jpg,number
train_0396.jpg,train,g_train_0396.jpg,text_other
train_0397.jpg,train,g_train_0397.jpg,text_other
train_0398.jpg,train,g_train_0398.jpg,negation
train_0399.jpg,train,g_train_0399.jpg,text_other
train_0400.jpg,train,g_train_0400.jpg,text_other
train_0401.jpg,train,g_train_0401.jpg,text_other
train_0402.jpg,train,g_train_0402.jpg,text_other
train_0403.jpg,holdout,g_train_0403.jpg,position
train_0404.jpg,train,g_train_0404.jpg,text_other
train_0405.jpg,holdout,g_train_0405.jpg,price
train_0406.jpg,train,g_train_0406.jpg,text_other
train_0407.jpg,holdout,g_train_0407.jpg,negation
train_0408.jpg,valid,g_train_0408.jpg,text_other
train_0409.jpg,train,g_train_0409.jpg,text_other
train_0410.jpg,train,g_train_0410.jpg,text_other
train_0411.jpg,train,g_train_0411.jpg,text_other
train_0412.jpg,train,g_train_0412.jpg,text_other
train_0413.jpg,train,g_train_0413.jpg,number
train_0414.jpg,train,g_train_0414.jpg,text_other
train_0415.jpg,train,g_train_0415.jpg,number
train_0416.jpg,train,g_train_0416.jpg,text_other
train_0417.jpg,train,g_train_0417.jpg,price
train_0418.jpg,train,g_train_0418.jpg,text_other
train_0419.jpg,holdout,g_train_0419.jpg,text_other
train_0420.jpg,train,g_train_0420.jpg,text_other
train_0421.jpg,train,g_train_0421.jpg,text_other
train_0422.jpg,train,g_train_0422.jpg,text_other
train_0423.jpg,train,g_train_0423.jpg,number
train_0424.jpg,train,g_train_0424.jpg,text_other
train_0425.jpg,train,g_train_0425.jpg,number
train_0426.jpg,train,g_train_0426.jpg,text_other
train_0427.jpg,train,g_train_0427.jpg,text_other
train_0428.jpg,train,g_train_0428.jpg,number
train_0429.jpg,train,g_train_0429.jpg,text_other
train_0430.jpg,train,g_train_0430.jpg,negation
train_0431.jpg,train,g_train_0431.jpg,number
train_0432.jpg,holdout,g_train_0432.jpg,text_other
train_0433.jpg,holdout,g_train_0433.jpg,text_other
train_0434.jpg,holdout,g_train_0434.jpg,text_other
train_0435.jpg,train,g_train_0435.jpg,number
train_0436.jpg,train,g_train_0436.jpg,price
train_0437.jpg,holdout,g_train_0437.jpg,text_other
train_0438.jpg,train,g_train_0438.jpg,price
train_0439.jpg,train,g_train_0439.jpg,price
train_0440.jpg,train,g_train_0440.jpg,text_other
train_0441.jpg,train,g_train_0441.jpg,number
train_0442.jpg,train,g_train_0442.jpg,text_other
train_0443.jpg,train,g_train_0443.jpg,text_other
train_0444.jpg,train,g_train_0444.jpg,text_other
train_0445.jpg,train,g_train_0445.jpg,text_other
train_0446.jpg,train,g_train_0446.jpg,text_other
train_0447.jpg,holdout,g_train_0447.jpg,position
train_0448.jpg,train,g_train_0448.jpg,negation
train_0449.jpg,holdout,g_train_0449.jpg,text_other
train_0450.jpg,train,g_train_0450.jpg,number
train_0451.jpg,train,g_train_0451.jpg,text_other
train_0452.jpg,train,g_train_0452.jpg,price
train_0453.jpg,holdout,g_train_0453.jpg,text_other
train_0454.jpg,train,g_train_0454.jpg,price
train_0455.jpg,valid,g_train_0455.jpg,text_other
train_0456.jpg,train,g_train_0456.jpg,price
train_0457.jpg,train,g_train_0457.jpg,text_other
train_0458.jpg,holdout,g_train_0458.jpg,number
train_0459.jpg,train,g_train_0459.jpg,text_other
train_0460.jpg,holdout,g_train_0460.jpg,text_other
train_0461.jpg,train,g_train_0461.jpg,text_other
train_0462.jpg,train,g_train_0462.jpg,price
train_0463.jpg,train,g_train_0463.jpg,text_other
train_0464.jpg,holdout,g_train_0464.jpg,text_other
train_0465.jpg,train,g_train_0465.jpg,negation
train_0466.jpg,train,g_train_0466.jpg,text_other
train_0467.jpg,train,g_train_0467.jpg,text_other
train_0468.jpg,train,g_train_0468.jpg,text_other
train_0469.jpg,train,g_train_0469.jpg,text_other
train_0470.jpg,train,g_train_0470.jpg,number
train_0471.jpg,train,g_train_0471.jpg,price
train_0472.jpg,train,g_train_0472.jpg,text_other
train_0473.jpg,train,g_train_0473.jpg,number
train_0474.jpg,train,g_train_0474.jpg,text_other
train_0475.jpg,train,g_train_0475.jpg,price
train_0476.jpg,train,g_train_0476.jpg,text_other
train_0477.jpg,holdout,g_train_0477.jpg,text_other
train_0478.jpg,train,g_train_0478.jpg,text_other
train_0479.jpg,train,g_train_0479.jpg,number
train_0480.jpg,holdout,g_train_0480.jpg,text_other
train_0481.jpg,train,g_train_0481.jpg,text_other
train_0482.jpg,train,g_train_0482.jpg,number
train_0483.jpg,holdout,g_train_0483.jpg,text_other
train_0484.jpg,train,g_train_0484.jpg,number
train_0485.jpg,train,g_train_0485.jpg,price
train_0486.jpg,train,g_train_0486.jpg,number
train_0487.jpg,train,g_train_0487.jpg,number
train_0488.jpg,train,g_train_0488.jpg,text_other
train_0489.jpg,train,g_train_0489.jpg,text_other
train_0490.jpg,train,g_train_0490.jpg,text_other
train_0491.jpg,train,g_train_0491.jpg,number
train_0492.jpg,train,g_train_0492.jpg,text_other
train_0493.jpg,train,g_train_0493.jpg,text_other
train_0494.jpg,train,g_train_0494.jpg,text_other
train_0495.jpg,train,g_train_0495.jpg,price
train_0496.jpg,train,g_train_0496.jpg,text_other
train_0497.jpg,holdout,g_train_0497.jpg,number
train_0498.jpg,train,g_train_0498.jpg,number
train_0499.jpg,train,g_train_0499.jpg,text_other
train_0500.jpg,train,g_train_0500.jpg,text_other
train_0501.jpg,train,g_train_0501.jpg,text_other
train_0502.jpg,valid,g_train_0502.jpg,text_other
train_0503.jpg,train,g_train_0503.jpg,text_other
train_0504.jpg,train,g_train_0504.jpg,text_other
train_0505.jpg,valid,g_train_0505.jpg,text_other
train_0506.jpg,train,g_train_0506.jpg,text_other
train_0507.jpg,holdout,g_train_0507.jpg,text_other
train_0508.jpg,train,g_train_0508.jpg,text_other
train_0509.jpg,train,g_train_0509.jpg,price
train_0510.jpg,train,g_train_0510.jpg,text_other
train_0511.jpg,holdout,g_train_0511.jpg,number
train_0512.jpg,train,g_train_0512.jpg,price
train_0513.jpg,train,g_train_0513.jpg,text_other
train_0514.jpg,train,g_train_0514.jpg,text_other
train_0515.jpg,valid,g_train_0515.jpg,text_other
train_0516.jpg,train,g_train_0516.jpg,number
train_0517.jpg,holdout,g_train_0517.jpg,text_other
train_0518.jpg,train,g_train_0518.jpg,text_other
train_0519.jpg,train,g_train_0519.jpg,text_other
train_0520.jpg,train,g_train_0520.jpg,number
train_0521.jpg,train,g_train_0521.jpg,text_other
train_0522.jpg,valid,g_train_0522.jpg,text_other
train_0523.jpg,holdout,g_train_0523.jpg,text_other
train_0524.jpg,train,g_train_0524.jpg,text_other
train_0525.jpg,holdout,g_train_0525.jpg,position
train_0526.jpg,train,g_train_0526.jpg,negation
train_0527.jpg,valid,g_train_0527.jpg,text_other
train_0528.jpg,train,g_train_0528.jpg,text_other
train_0529.jpg,train,g_train_0529.jpg,text_other
train_0530.jpg,train,g_train_0530.jpg,text_other
train_0531.jpg,train,g_train_0531.jpg,text_other
train_0532.jpg,holdout,g_train_0532.jpg,number
train_0533.jpg,train,g_train_0533.jpg,text_other
train_0534.jpg,train,g_train_0534.jpg,text_other
train_0535.jpg,train,g_train_0535.jpg,price
train_0536.jpg,holdout,g_train_0536.jpg,price
train_0537.jpg,train,g_train_0537.jpg,text_other
train_0538.jpg,train,g_train_0538.jpg,text_other
train_0539.jpg,valid,g_train_0539.jpg,text_other
train_0540.jpg,holdout,g_train_0540.jpg,number
train_0541.jpg,train,g_train_0541.jpg,text_other
train_0542.jpg,train,g_train_0542.jpg,text_other
train_0543.jpg,train,g_train_0543.jpg,price
